Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Keluaran,24,13,Keluaran 24:13,فَقَامَ مُوسَى وَيَشُوعُ خَادِمُهُ. وَصَعِدَ مُوسَى إِلَى جَبَلِ ٱللهِ.,"Setelah itu, Musa bangkit, begitu pula dengan Yosua yang melayaninya, dan Musa pun naik ke gunung Allah.","Maka, bangkitlah Musa, demikian pula Yusak, pelayannya, lalu Musa naik ke gunung Allah.",
Keluaran,24,14,Keluaran 24:14,وَأَمَّا ٱلشُّيُوخُ فَقَالَ لَهُمُ: «ٱجْلِسُوا لَنَا هَهُنَا حَتَّى نَرْجِعَ إِلَيْكُمْ. وَهُوَذَا هَارُونُ وَحُورُ مَعَكُمْ. فَمَنْ كَانَ صَاحِبَ دَعْوَى فَلْيَتَقَدَّمْ إِلَيْهِمَا».,"Dia berkata kepada para tua-tua, “Tunggulah kami di sini sampai kami kembali kepadamu. Lihat, Harun dan Hur bersama denganmu, jadi siapa pun yang beperkara biarlah dia datang kepada mereka.”","Sebelumnya, kepada para tua-tua itu ia berkata, “Tinggallah di sini sampai kami kembali kepadamu. Lihat, Harun dan Hur ada bersamamu. Siapa hendak mengadukan perkaranya, datanglah kepada mereka.”",
Keluaran,24,15,Keluaran 24:15,فَصَعِدَ مُوسَى إِلَى ٱلْجَبَلِ، فَغَطَّى ٱلسَّحَابُ ٱلْجَبَلَ،,"Kemudian, Musa naik ke gunung dan awan menyelimuti gunung itu.","Musa pun naik ke atas gunung, lalu awan menutupi gunung itu.",
Keluaran,24,16,Keluaran 24:16,وَحَلَّ مَجْدُ ٱلرَّبِّ عَلَى جَبَلِ سِينَاءَ، وَغَطَّاهُ ٱلسَّحَابُ سِتَّةَ أَيَّامٍ. وَفِي ٱلْيَوْمِ ٱلسَّابِعِ دُعِيَ مُوسَى مِنْ وَسَطِ ٱلسَّحَابِ.,"Kemuliaan TUHAN bersemayam di Gunung Sinai dan awan menyelimutinya selama 6 hari. Pada hari yang ketujuh, Dia memanggil Musa dari tengah-tengah awan itu.","Kemuliaan ALLAH bersemayam di atas Gunung Sinai, dan awan menutupinya enam hari lamanya. Pada hari ketujuh Ia memanggil Musa dari tengah-tengah awan itu.",
Keluaran,24,17,Keluaran 24:17,وَكَانَ مَنْظَرُ مَجْدِ ٱلرَّبِّ كَنَارٍ آكِلَةٍ عَلَى رَأْسِ ٱلْجَبَلِ أَمَامَ عُيُونِ بَنِي إِسْرَائِيلَ.,"Di mata keturunan Israel, wujud kemuliaan TUHAN itu seperti api yang melahap di puncak gunung itu.","Di mata bani Israil, kemuliaan ALLAH di puncak gunung itu tampak seperti api yang menghanguskan.",
Keluaran,24,18,Keluaran 24:18,وَدَخَلَ مُوسَى فِي وَسَطِ ٱلسَّحَابِ وَصَعِدَ إِلَى ٱلْجَبَلِ. وَكَانَ مُوسَى فِي ٱلْجَبَلِ أَرْبَعِينَ نَهَارًا وَأَرْبَعِينَ لَيْلَةً.,Musa masuk ke tengah-tengah awan itu dan dia naik ke atas gunung. Musa berada di gunung itu selama 40 hari dan 40 malam.,Musa masuk ke tengah-tengah awan itu dan naik ke atas gunung. Di atas gunung itu Musa tinggal empat puluh hari empat puluh malam lamanya.,
Keluaran,25,1,Keluaran 25:1,وَكَلَّمَ ٱلرَّبُّ مُوسَى قَائِلًا:,"TUHAN berfirman kepada Musa,","ALLAH berfirman kepada Musa demikian,",
Keluaran,25,2,Keluaran 25:2,«كَلِّمْ بَنِي إِسْرَائِيلَ أَنْ يَأْخُذُوا لِي تَقْدِمَةً. مِنْ كُلِّ مَنْ يَحِثُّهُ قَلْبُهُ تَأْخُذُونَ تَقْدِمَتِي.,“Katakanlah kepada keturunan Israel untuk membawa persembahan bagi-Ku. Kamu harus menerima persembahan bagi-Ku dari setiap orang yang tergerak hatinya.,“Katakanlah kepada bani Israil supaya mereka mewakafkan persembahan khusus bagi-Ku. Ambillah persembahan khusus bagi-Ku itu dari semua orang yang ikhlas hatinya.,
Keluaran,25,3,Keluaran 25:3,وَهَذِهِ هِيَ ٱلتَّقْدِمَةُ ٱلَّتِي تَأْخُذُونَهَا مِنْهُمْ: ذَهَبٌ وَفِضَّةٌ وَنُحَاسٌ،,"Inilah persembahan yang harus kamu ambil dari mereka: emas, dan perak, dan perunggu,","Persembahan khusus yang harus kauambil dari mereka itu ialah emas, perak, tembaga,",
Keluaran,25,4,Keluaran 25:4,وَأَسْمَانْجُونِيٌّ وَأُرْجُوَانٌ وَقِرْمِزٌ وَبُوصٌ وَشَعْرُ مِعْزَى،,"kain biru, dan kain ungu, dan kain kirmizi, dan linen halus, dan bulu kambing,","kain biru, kain ungu, kain merah tua, lenan halus, bulu kambing,",
Keluaran,25,5,Keluaran 25:5,وَجُلُودُ كِبَاشٍ مُحَمَّرَةٌ وَجُلُودُ تُخَسٍ وَخَشَبُ سَنْطٍ،,"dan kulit domba jantan yang dicelup merah, dan kulit lumba-lumba, dan kayu akasia,","kulit domba jantan yang dicelup merah, kulit lumba-lumba, kayu penaga,",
Keluaran,25,6,Keluaran 25:6,وَزَيْتٌ لِلْمَنَارَةِ وَأَطْيَابٌ لِدُهْنِ ٱلْمَسْحَةِ وَلِلْبَخُورِ ٱلْعَطِرِ،,"minyak untuk penerangan, rempah-rempah untuk minyak urapan, dan untuk dupa yang harum,","minyak untuk penerangan, rempah-rempah untuk minyak upacara dan untuk dupa harum,",
Keluaran,25,7,Keluaran 25:7,وَحِجَارَةُ جَزْعٍ وَحِجَارَةُ تَرْصِيعٍ لِلرِّدَاءِ وَٱلصُّدْرَةِ.,"dan permata krisopras, dan permata lainnya untuk dipahat pada baju efod dan untuk tutup dada.”","permata unam, dan permata tatahan untuk baju efod serta penutup dada.",
Keluaran,25,8,Keluaran 25:8,فَيَصْنَعُونَ لِي مَقْدِسًا لِأَسْكُنَ فِي وَسَطِهِمْ.,"“Kemudian, mereka harus membuat suatu tempat kudus bagi-Ku supaya Aku dapat bersemayam di tengah-tengah mereka.",Mereka harus membuat tempat suci bagi-Ku supaya Aku bersemayam di tengah-tengah mereka.,
Keluaran,25,9,Keluaran 25:9,بِحَسَبِ جَمِيعِ مَا أَنَا أُرِيكَ مِنْ مِثَالِ ٱلْمَسْكَنِ، وَمِثَالِ جَمِيعِ آنِيَتِهِ هَكَذَا تَصْنَعُونَ.,"Berdasarkan segala hal yang akan Aku tunjukkan kepadamu, begitulah kamu harus membuatnya, yaitu sesuai dengan pola Tenda Suci dan pola segala perkakasnya.”",Kemah Suci serta segala perlengkapannya haruslah kaubuat sesuai dengan semua contoh yang akan Kutunjukkan kepadamu.,
Keluaran,25,10,Keluaran 25:10,«فَيَصْنَعُونَ تَابُوتًا مِنْ خَشَبِ ٱلسَّنْطِ، طُولُهُ ذِرَاعَانِ وَنِصْفٌ، وَعَرْضُهُ ذِرَاعٌ وَنِصْفٌ، وَٱرْتِفَاعُهُ ذِرَاعٌ وَنِصْفٌ.,"“Mereka harus membuat sebuah tabut dari kayu akasia yang panjangnya 2,5 hasta, lebarnya 1,5 hasta, dan tingginya 1,5 hasta.","Suruhlah mereka membuat tabut dari kayu penaga, dua setengah hasta panjangnya, satu setengah hasta lebarnya, dan setengah hasta tingginya.",
Keluaran,25,11,Keluaran 25:11,وَتُغَشِّيهِ بِذَهَبٍ نَقِيٍّ. مِنْ دَاخِلٍ وَمِنْ خَارِجٍ تُغَشِّيهِ، وَتَصْنَعُ عَلَيْهِ إِكْلِيلًا مِنْ ذَهَبٍ حَوَالَيْهِ.,"Kamu harus melapisinya dengan emas murni, bagian dalam maupun luarnya harus kamu lapisi, dan kamu harus membuat bingkai emas di sekelilingnya.","Salutlah dengan emas tulen bagian dalam dan luarnya, lalu buatlah di atasnya bingkai emas berkeliling.",
Keluaran,25,12,Keluaran 25:12,وَتَسْبِكُ لَهُ أَرْبَعَ حَلَقَاتٍ مِنْ ذَهَبٍ، وَتَجْعَلُهَا عَلَى قَوَائِمِهِ ٱلْأَرْبَعِ. عَلَى جَانِبِهِ ٱلْوَاحِدِ حَلْقَتَانِ، وَعَلَى جَانِبِهِ ٱلثَّانِي حَلْقَتَانِ.,"Kamu harus menuang empat gelang emas untuknya dan memasangnya pada empat kakinya, yaitu dua gelang pada salah satu sisinya dan dua gelang di sisi yang lainnya.","Tuanglah empat gelang emas untuknya dan pasanglah pada keempat penjurunya, yaitu dua gelang pada rusuk yang satu dan dua gelang pada rusuk yang lain.",
Keluaran,25,13,Keluaran 25:13,وَتَصْنَعُ عَصَوَيْنِ مِنْ خَشَبِ ٱلسَّنْطِ وَتُغَشِّيهِمَا بِذَهَبٍ.,Kamu harus membuat tongkat-tongkat pengusung dari kayu akasia dan lapisilah itu dengan emas.,"Selanjutnya, buatlah pengusung dari kayu penaga dan salutlah dengan emas.",
Keluaran,25,14,Keluaran 25:14,وَتُدْخِلُ ٱلْعَصَوَيْنِ فِي ٱلْحَلَقَاتِ عَلَى جَانِبَيِ ٱلتَّابُوتِ لِيُحْمَلَ ٱلتَّابُوتُ بِهِمَا.,Kamu harus memasukkan tongkat-tongkat itu ke dalam gelangnya di setiap sisi tabut supaya tabut itu dapat diusung dengannya.,Masukkanlah kayu pengusung itu ke dalam gelang pada rusuk-rusuk tabut itu supaya dengan kayu itu tabut dapat diusung.,
Keluaran,25,15,Keluaran 25:15,تَبْقَى ٱلْعَصَوَانِ فِي حَلَقَاتِ ٱلتَّابُوتِ. لَا تُنْزَعَانِ مِنْهَا.,Tongkat-tongkat pengusung itu harus tetap berada dalam gelang-gelang tabut itu dan tidak boleh dilepas darinya.”,"Kayu pengusung itu harus tetap ada dalam gelang tabut itu, tidak boleh dicabut dari situ.",
Keluaran,25,16,Keluaran 25:16,وَتَضَعُ فِي ٱلتَّابُوتِ ٱلشَّهَادَةَ ٱلَّتِي أُعْطِيكَ.,“Kamu akan memasukkan kesaksian yang telah Aku berikan kepadamu ke dalam tabut itu.,Dalam tabut itu taruhlah loh hukum yang akan Kuberikan kepadamu.,
Keluaran,25,17,Keluaran 25:17,«وَتَصْنَعُ غِطَاءً مِنْ ذَهَبٍ نَقِيٍّ طُولُهُ ذِرَاعَانِ وَنِصْفٌ، وَعَرْضُهُ ذِرَاعٌ وَنِصْفٌ،,"Setelah itu, kamu harus membuat tutup pendamaian dari emas murni yang panjangnya 2,5 hasta dan lebarnya 1,5 hasta","Buatlah tutup tabut, yaitu tempat pendamaian, dari emas tulen, dua setengah hasta panjangnya dan satu setengah hasta lebarnya.",
Keluaran,25,18,Keluaran 25:18,وَتَصْنَعُ كَرُوبَيْنِ مِنْ ذَهَبٍ. صَنْعَةَ خِرَاطَةٍ تَصْنَعُهُمَا عَلَى طَرَفَيِ ٱلْغِطَاءِ.,"Lalu, kamu harus membuat dua kerub dari emas pada dua ujung tutup pendamaian dan buatlah itu dari emas tempaan.","Selain itu, buatlah dua malaikat kerub dari emas tempaan pada kedua ujung tutup pendamaian itu.",
Keluaran,25,19,Keluaran 25:19,فَٱصْنَعْ كَرُوبًا وَاحِدًا عَلَى ٱلطَّرَفِ مِنْ هُنَا، وَكَرُوبًا آخَرَ عَلَى ٱلطَّرَفِ مِنْ هُنَاكَ. مِنَ ٱلْغِطَاءِ تَصْنَعُونَ ٱلْكَرُوبَيْنِ عَلَى طَرَفَيْهِ.,"Buatlah satu kerub untuk ujung sebelah sini dan kerub yang satu pada ujung sebelah sana. Kamu harus membuat kerub-kerub itu ada di atas tutup pendamaian, pada kedua ujungnya.",Satu malaikat kerub harus kaubuat pada ujung sebelah sini dan malaikat kerub yang lain pada ujung sebelah sana. Kedua malaikat kerub itu harus kaubuat seiras dengan tutup pendamaian itu di atas kedua ujungnya.,
Keluaran,25,20,Keluaran 25:20,وَيَكُونُ ٱلْكَرُوبَانِ بَاسِطَيْنِ أَجْنِحَتَهُمَا إِلَى فَوْقُ، مُظَلِّلَيْنِ بِأَجْنِحَتِهِمَا عَلَى ٱلْغِطَاءِ، وَوَجْهَاهُمَا كُلُّ وَاحِدٍ إِلَى ٱلْآخَرِ. نَحْوَ ٱلْغِطَاءِ يَكُونُ وَجْهَا ٱلْكَرُوبَيْنِ.,"Kerub-kerub itu harus mengembangkan dua sayapnya ke atas untuk menundungi tutup pendamaian itu dengan sayapnya, wajahnya harus saling berhadapan, dan wajah mereka harus menghadap ke tutup pendamaian itu.”","Sayap-sayap dari kedua malaikat kerub itu harus dikembangkan ke atas sehingga tutup pendamaian tertudungi oleh sayap-sayap itu. Mukanya haruslah berhadapan satu sama lain, menghadap ke arah tutup pendamaian itu.",
Keluaran,25,21,Keluaran 25:21,وَتَجْعَلُ ٱلْغِطَاءَ عَلَى ٱلتَّابُوتِ مِنْ فَوْقُ، وَفِي ٱلتَّابُوتِ تَضَعُ ٱلشَّهَادَةَ ٱلَّتِي أُعْطِيكَ.,“Kamu harus memasang tutup pendamaian itu di atas tabut dan di dalam tabut itu kamu harus memasukkan kesaksian yang akan Aku berikan kepadamu.,"Letakkanlah tutup pendamaian itu di atas tabut, dan taruhlah di dalam tabut itu loh hukum yang akan Kuberikan kepadamu.",
Keluaran,25,22,Keluaran 25:22,وَأَنَا أَجْتَمِعُ بِكَ هُنَاكَ وَأَتَكَلَّمُ مَعَكَ، مِنْ عَلَى ٱلْغِطَاءِ مِنْ بَيْنِ ٱلْكَرُوبَيْنِ ٱللَّذَيْنِ عَلَى تَابُوتِ ٱلشَّهَادَةِ، بِكُلِّ مَا أُوصِيكَ بِهِ إِلَى بَنِي إِسْرَائِيلَ.,"Aku akan menemuimu di situ, dan dari atas tutup pendamaian itu, dari antara dua kerub di tabut hukum itu, Aku akan berbicara kepadamu mengenai segala sesuatu yang akan Aku berikan kepadamu, yaitu perintah untuk keturunan Israel.”","Di sanalah Aku akan menjumpaimu, dan dari atas tutup pendamaian itu, yaitu dari antara kedua malaikat kerub yang ada di atas tabut loh hukum itu, Aku akan berfirman kepadamu tentang segala sesuatu yang akan Kuperintahkan untuk disampaikan kepada bani Israil.",
Keluaran,25,23,Keluaran 25:23,«وَتَصْنَعُ مَائِدَةً مِنْ خَشَبِ ٱلسَّنْطِ طُولُهَا ذِرَاعَانِ، وَعَرْضُهَا ذِرَاعٌ، وَٱرْتِفَاعُهَا ذِرَاعٌ وَنِصْفٌ.,"“Kamu harus membuat sebuah meja dari kayu akasia yang panjangnya 2 hasta, lebarnya 1 hasta, tingginya 1,5 hasta.","Buatlah sebuah meja dari kayu penaga, dua hasta panjangnya, sehasta lebarnya, dan satu setengah hasta tingginya.",
Keluaran,25,24,Keluaran 25:24,وَتُغَشِّيهَا بِذَهَبٍ نَقِيٍّ، وَتَصْنَعُ لَهَا إِكْلِيلًا مِنْ ذَهَبٍ حَوَالَيْهَا.,Kamu harus melapisinya dengan emas murni dan membuat bingkai emas di sekelilingnya.,Salutlah meja itu dengan emas tulen dan buatlah bingkai emas di sekelilingnya.,
Keluaran,25,25,Keluaran 25:25,وَتَصْنَعُ لَهَا حَاجِبًا عَلَى شِبْرٍ حَوَالَيْهَا، وَتَصْنَعُ لِحَاجِبِهَا إِكْلِيلًا مِنْ ذَهَبٍ حَوَالَيْهَا.,Kamu harus membuat pinggiran sebesar telapak tangan di sekelilingnya dan kamu harus membuat bingkai emas untuk pinggiran di sekelilingnya.,Buatlah di sekelilingnya jalur pinggir setelapak tangan lebarnya dan buatlah bingkai emas di sekeliling jalur pinggir itu.,
Keluaran,25,26,Keluaran 25:26,وَتَصْنَعُ لَهَا أَرْبَعَ حَلَقَاتٍ مِنْ ذَهَبٍ، وَتَجْعَلُ ٱلْحَلَقَاتِ عَلَى ٱلزَّوَايَا ٱلْأَرْبَعِ ٱلَّتِي لِقَوَائِمِهَا ٱلْأَرْبَعِ.,"Lalu, kamu harus membuat empat gelang emas untuknya, dan pasanglah gelang-gelang itu pada empat sudut, yaitu di keempat kakinya.","Buatlah empat gelang emas untuk meja itu dan pasanglah gelang-gelang itu pada keempat penjurunya, di keempat kakinya.",
Keluaran,25,27,Keluaran 25:27,عِنْدَ ٱلْحَاجِبِ تَكُونُ ٱلْحَلَقَاتُ بُيُوتًا لِعَصَوَيْنِ لِحَمْلِ ٱلْمَائِدَةِ.,Gelang-gelang itu harus dipasang di dekat pinggiran meja sebagai tempat tongkat-tongkat pengusung untuk mengusung meja itu.,Gelang itu harus dekat dengan jalur pinggir tadi sebagai tempat memasukkan kayu pengusung supaya meja itu dapat diusung.,
Keluaran,25,28,Keluaran 25:28,وَتَصْنَعُ ٱلْعَصَوَيْنِ مِنْ خَشَبِ ٱلسَّنْطِ وَتُغَشِّيهِمَا بِذَهَبٍ، فَتُحْمَلُ بِهِمَا ٱلْمَائِدَةُ.,Kamu harus membuat tongkat-tongkat pengusung dari kayu akasia dan melapisinya dengan emas supaya meja itu dapat diusung dengannya.,"Pengusungnya harus kaubuat dari kayu penaga, lalu disalut dengan emas. Dengan kayu itulah meja itu harus diusung.",
Keluaran,25,29,Keluaran 25:29,وَتَصْنَعُ صِحَافَهَا وَصُحُونَهَا وَكَأْسَاتِهَا وَجَامَاتِهَا ٱلَّتِي يُسْكَبُ بِهَا. مِنْ ذَهَبٍ نَقِيٍّ تَصْنَعُهَا.,"Kamu harus membuat piring-piringnya, sendok-sendoknya, piala-pialanya, dan mangkuk-mangkuknya untuk persembahan curahan, kamu harus membuatnya dari emas murni.","Buat pulalah pinggan-pinggannya, pedupaan-pedupaannya, piala-pialanya, dan mangkuk-mangkuknya, yang akan dipakai untuk persembahan minuman. Semuanya harus kaubuat dari emas tulen.",
Keluaran,25,30,Keluaran 25:30,وَتَجْعَلُ عَلَى ٱلْمَائِدَةِ خُبْزَ ٱلْوُجُوهِ أَمَامِي دَائِمًا.,Kamu pun harus selalu meletakkan roti sajian di meja itu di hadapan-Ku.”,Engkau harus senantiasa meletakkan roti persembahan di atas meja itu di hadirat-Ku.,
Keluaran,25,31,Keluaran 25:31,«وَتَصْنَعُ مَنَارَةً مِنْ ذَهَبٍ نَقِيٍّ. عَمَلَ ٱلْخِرَاطَةِ تُصْنَعُ ٱلْمَنَارَةُ، قَاعِدَتُهَا وَسَاقُهَا. تَكُونُ كَأْسَاتُهَا وَعُجَرُهَا وَأَزْهَارُهَا مِنْهَا.,"“Kemudian, kamu harus membuat kaki dian dari emas murni dan kaki dian itu harus dibuat dari emas tempaan, bagian alasnya, cabang-cabangnya, mangkuk-mangkuknya, kelopak-kelopaknya, dan bunga-bunganya harus seiras dengannya.","Buatlah kaki pelita dari emas tulen. Bagian alas dan batang kaki pelita itu harus terbuat dari emas tempaan. Kuncup bunga hiasan, terdiri dari kelopak dan mahkotanya, haruslah seiras dengan alas dan kaki tadi.",
Keluaran,25,32,Keluaran 25:32,وَسِتُّ شُعَبٍ خَارِجَةٌ مِنْ جَانِبَيْهَا. مِنْ جَانِبِهَا ٱلْوَاحِدِ ثَلَاثُ شُعَبِ مَنَارَةٍ، وَمِنْ جَانِبِهَا ٱلثَّانِي ثَلَاثُ شُعَبِ مَنَارَةٍ.,"Kaki dian itu harus mempunyai enam cabang yang menonjol dari sisi-sisinya, tiga cabang kaki dian dari sisi yang satu dan tiga cabang kaki dian dari sisi yang lainnya,",Enam cabang harus timbul dari sisi-sisi kaki pelita itu: tiga cabang dari sisi yang satu dan tiga cabang dari sisi lainnya.,
Keluaran,25,33,Keluaran 25:33,فِي ٱلشُّعْبَةِ ٱلْوَاحِدَةِ ثَلَاثُ كَأْسَاتٍ لَوْزِيَّةٍ بِعُجْرَةٍ وَزَهْرٍ، وَفِي ٱلشُّعْبَةِ ٱلثَّانِيَةِ ثَلَاثُ كَأْسَاتٍ لَوْزِيَّةٍ بِعُجْرَةٍ وَزَهْرٍ، وَهَكَذَا إِلَى ٱلسِّتِّ ٱلشُّعَبِ ٱلْخَارِجَةِ مِنَ ٱلْمَنَارَةِ.,"dan tiga mangkuk yang dibuat seperti bunga badam dalam setiap cabang, masing-masing dengan satu kelopak dan satu bunga. Jadi, ada enam cabang yang menonjol dari kaki dian itu.","Pada masing-masing cabang, yaitu pada keenam cabang yang timbul dari kaki pelita itu, harus ada tiga hiasan berupa kuncup bunga badam lengkap dengan kelopak dan mahkota bunganya.",
Keluaran,25,34,Keluaran 25:34,وَفِي ٱلْمَنَارَةِ أَرْبَعُ كَأْسَاتٍ لَوْزِيَّةٍ بِعُجَرِهَا وَأَزْهَارِهَا.,"Lalu, pada kaki dian itu sendiri akan ada empat mangkuk yang dibuat seperti bunga badam dengan kelopak-kelopaknya dan bunga-bunganya.",Sedangkan pada batang kaki pelita itu harus ada empat hiasan berupa kuncup bunga badam lengkap dengan kelopak dan mahkota bunganya.,
Keluaran,25,35,Keluaran 25:35,وَتَحْتَ ٱلشُّعْبَتَيْنِ مِنْهَا عُجْرَةٌ، وَتَحْتَ ٱلشُّعْبَتَيْنِ مِنْهَا عُجْرَةٌ، وَتَحْتَ ٱلشُّعْبَتَيْنِ مِنْهَا عُجْرَةٌ إِلَى ٱلسِّتِّ ٱلشُّعَبِ ٱلْخَارِجَةِ مِنَ ٱلْمَنَارَةِ.,"Ada satu kelopak di bawah sepasang cabang yang pertama dan satu kelopak lagi di bawah sepasang cabang yang kedua yang menonjol dari kaki dian itu, dan satu kelopak di bawah sepasang cabang yang ketiga yang menonjol darinya, sesuai dengan enam cabang yang menonjol dari kaki dian itu.","Satu kelopak di bawah dua cabang pertama, satu kelopak di bawah dua cabang kedua, dan satu kelopak lagi di bawah dua cabang ketiga dari keenam cabang yang timbul di sisi batang kaki pelita itu.",
Keluaran,25,36,Keluaran 25:36,تَكُونُ عُجَرُهَا وَشُعَبُهَا مِنْهَا. جَمِيعُهَا خِرَاطَةٌ وَاحِدَةٌ مِنْ ذَهَبٍ نَقِيٍّ.,"Semua kelopak dan cabangnya harus seiras dengannya, keseluruhan bagian itu harus terbuat dari sebongkah emas murni tempaan.",Kelopak-kelopak serta cabang-cabang itu harus seiras dengan kaki pelita itu. Seluruhnya dibuat dari sepotong emas tulen yang ditempa.,
Keluaran,25,37,Keluaran 25:37,وَتَصْنَعُ سُرُجَهَا سَبْعَةً، فَتُصْعَدُ سُرُجُهَا لِتُضِيءَ إِلَى مُقَابِلِهَا.,Kamu harus membuat tujuh buah pelita untuk itu dan pelita-pelita itu harus dipasang begitu rupa untuk memberikan terang ke ruang di depannya.,"Buatlah tujuh buah pelita, kemudian pasanglah pelita-pelita itu di bagian atasnya sehingga menerangi tempat di hadapannya.",
Keluaran,25,38,Keluaran 25:38,وَمَلَاقِطُهَا وَمَنَافِضُهَا مِنْ ذَهَبٍ نَقِيٍّ.,Penyapit sumbu serta perbaraannya harus terbuat dari emas murni.,Penyepit sumbu serta perbaraannya haruslah dibuat dari emas tulen.,
Keluaran,25,39,Keluaran 25:39,مِنْ وَزْنَةِ ذَهَبٍ نَقِيٍّ تُصْنَعُ مَعَ جَمِيعِ هَذِهِ ٱلْأَوَانِي.,Itu harus dibuat dari 1 talenta emas murni termasuk segala perlengkapannya.,Kaki pelita dengan segala perlengkapannya itu harus dibuat dari satu talenta emas tulen.,
Keluaran,25,40,Keluaran 25:40,وَٱنْظُرْ فَٱصْنَعْهَا عَلَى مِثَالِهَا ٱلَّذِي أُظْهِرَ لَكَ فِي ٱلْجَبَلِ.,Pastikanlah kamu membuatnya berdasarkan pola yang telah Aku perlihatkan kepadamu di gunung.”,"Perhatikanlah, semua itu harus kaubuat menurut contoh yang telah ditunjukkan kepadamu di atas gunung.",
Keluaran,26,1,Keluaran 26:1,«وَأَمَّا ٱلْمَسْكَنُ فَتَصْنَعُهُ مِنْ عَشَرِ شُقَقِ بُوصٍ مَبْرُومٍ وَأَسْمَانْجُونِيٍّ وَأُرْجُوَانٍ وَقِرْمِزٍ. بِكَرُوبِيمَ صَنْعَةَ حَائِكٍ حَاذِقٍ تَصْنَعُهَا.,"“Kamu harus membuat Tenda Suci dengan sepuluh tirai dari kain linen halus, dan kain biru, dan kain ungu, dan kain kirmizi, buatlah itu dengan kerub-kerub yang dikerjakan oleh seorang ahli.","Buatlah Kemah Suci dari sepuluh helai kain dari lenan halus yang dipintal, kain biru, ungu, dan merah tua. Sulamkanlah pada kain-kain itu malaikat-malaikat kerub, buatan seorang ahli.",
Keluaran,26,2,Keluaran 26:2,طُولُ ٱلشُّقَّةِ ٱلْوَاحِدَةِ ثَمَانٍ وَعِشْرُونَ ذِرَاعًا، وَعَرْضُ ٱلشُّقَّةِ ٱلْوَاحِدَةِ أَرْبَعُ أَذْرُعٍ. قِيَاسًا وَاحِدًا لِجَمِيعِ ٱلشُّقَقِ.,Setiap tirai panjangnya harus 28 hasta dan masing-masing lebarnya adalah 4 hasta. Setiap tirai harus memiliki ukuran yang sama.,"Semua kain haruslah berukuran sama, panjangnya dua puluh delapan hasta dan lebarnya empat hasta.",
Keluaran,26,3,Keluaran 26:3,تَكُونُ خَمْسٌ مِنَ ٱلشُّقَقِ بَعْضُهَا مَوْصُولٌ بِبَعْضٍ، وَخَمْسُ شُقَقٍ بَعْضُهَا مَوْصُولٌ بِبَعْضٍ.,"Lima helai tirai harus disambung satu sama lain, demikian pula dengan lima tirai lainnya harus disambung satu sama lain.","Sambungkanlah lima helai kain satu sama lain menjadi satu rangkap, begitu pula lima helai kain lainnya.",
Keluaran,26,4,Keluaran 26:4,وَتَصْنَعُ عُرًى مِنْ أَسْمَانْجُونِيٍّ عَلَى حَاشِيَةِ ٱلشُّقَّةِ ٱلْوَاحِدَةِ فِي ٱلطَّرَفِ مِنَ ٱلْمُوَصَّلِ ٱلْوَاحِدِ. وَكَذَلِكَ تَصْنَعُ فِي حَاشِيَةِ ٱلشُّقَّةِ ٱلطَّرَفِيَّةِ مِنَ ٱلْمُوَصَّلِ ٱلثَّانِي.,Kamu harus membuat lubang pengancing dari kain biru pada tepi tirai paling luar dari masing-masing rangkaian tirai.,"Buatlah tali-tali kancing dari kain biru di tepi kain terujung rangkapan yang satu, demikian pula di tepi kain terujung rangkapan kedua,",
Keluaran,26,5,Keluaran 26:5,خَمْسِينَ عُرْوَةً تَصْنَعُ فِي ٱلشُّقَّةِ ٱلْوَاحِدَةِ، وَخَمْسِينَ عُرْوَةً تَصْنَعُ فِي طَرَفِ ٱلشُّقَّةِ ٱلَّذِي فِي ٱلْمُوَصَّلِ ٱلثَّانِي. تَكُونُ ٱلْعُرَى بَعْضُهَا مُقَابِلٌ لِبَعْضٍ.,"Kamu harus membuat lima puluh lubang pengancing pada tirai-tirai dari rangkaian yang pertama, dan kamu harus membuat lima puluh lubang pengancing di pinggir tirai, yaitu di ujung tirai dari rangkaian yang kedua, dan lubang-lubang kancing itu harus saling berhadapan.",jumlahnya lima puluh tali kancing pada masing-masing kain rangkapan. Tali-tali kancing itu haruslah saling berhadapan.,
Keluaran,26,6,Keluaran 26:6,وَتَصْنَعُ خَمْسِينَ شِظَاظًا مِنْ ذَهَبٍ، وَتَصِلُ ٱلشُّقَّتَيْنِ بَعْضَهُمَا بِبَعْضٍ بِٱلْأَشِظَّةِ. فَيَصِيرُ ٱلْمَسْكَنُ وَاحِدًا.,Kamu harus membuat lima puluh pengait emas dan sambunglah tirai-tirai itu dengan pengait tersebut sehingga Tenda Suci menjadi satu.,"Kemudian, buatlah lima puluh pengait emas, dan sambungkanlah kain-kain rangkapan Kemah Suci itu satu sama lain dengan pengait-pengait tadi sehingga menjadi satu kesatuan.",
