Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Matius,13,55,Matius 13:55,أَلَيْسَ هَذَا ٱبْنَ ٱلنَّجَّارِ؟ أَلَيْسَتْ أُمُّهُ تُدْعَى مَرْيَمَ، وَإِخْوَتُهُ يَعْقُوبَ وَيُوسِي وَسِمْعَانَ وَيَهُوذَا؟,"Bukankah Dia ini anak seorang tukang kayu? Bukankah ibu-Nya disebut Maria, dan saudara-saudara-Nya adalah Yakobus, Yusuf, Simon, dan Yudas?","Bukankah Ia adalah anak seorang tukang kayu? Bukankah ibu-Nya bernama Maryam dan saudara-saudara-Nya adalah Yakub, Yusuf, Simon, dan Yuda?",
Matius,13,56,Matius 13:56,أَوَلَيْسَتْ أَخَوَاتُهُ جَمِيعُهُنَّ عِنْدَنَا؟ فَمِنْ أَيْنَ لِهَذَا هَذِهِ كُلُّهَا؟».,"Bukankah saudara-saudara-Nya yang perempuan ada di antara kita? Lalu, dari mana Orang ini mendapatkan semua hal ini?”","Bukankah semua saudara-Nya yang perempuan ada bersama kita? Jadi, dari manakah Ia memperoleh semua itu?”",
Matius,13,57,Matius 13:57,فَكَانُوا يَعْثُرُونَ بِهِ. وَأَمَّا يَسُوعُ فَقَالَ لَهُمْ: «لَيْسَ نَبِيٌّ بِلَا كَرَامَةٍ إِلَّا فِي وَطَنِهِ وَفِي بَيْتِهِ».,"Dan, mereka menolak Dia. Namun, Yesus berkata kepada mereka, “Seorang nabi tidak pernah tidak dihormati, kecuali di tempat asalnya dan di rumahnya sendiri.”","Mereka semua meragukan-Nya. Lalu, sabda Isa kepada mereka, “Seorang nabi dihormati di mana-mana, kecuali di kota asalnya dan di rumahnya.”",
Matius,13,58,Matius 13:58,وَلَمْ يَصْنَعْ هُنَاكَ قُوَّاتٍ كَثِيرَةً لِعَدَمِ إِيمَانِهِمْ.,"Dan, Dia tidak melakukan banyak mukjizat di sana karena ketidakpercayaan mereka.","Karena ketidakpercayaan mereka, Isa tidak membuat banyak mukjizat di situ.",
Matius,14,1,Matius 14:1,فِي ذَلِكَ ٱلْوَقْتِ سَمِعَ هِيرُودُسُ رَئِيسُ ٱلرُّبْعِ خَبَرَ يَسُوعَ،,"Pada waktu itu, Herodes, raja wilayah , mendengar berita-berita tentang Yesus.","Pada waktu itu kabar mengenai Isa didengar oleh Herodes, raja wilayah.",
Matius,14,2,Matius 14:2,فَقَالَ لِغِلْمَانِهِ: «هَذَا هُوَ يُوحَنَّا ٱلْمَعْمَدَانُ قَدْ قَامَ مِنَ ٱلْأَمْوَاتِ! وَلِذَلِكَ تُعْمَلُ بِهِ ٱلْقُوَّاتُ».,"Dan, ia berkata kepada hamba-hambanya, “Inilah Yohanes Pembaptis. Dia telah bangkit dari antara orang mati dan karena itulah mukjizat-mukjizat ini bekerja di dalam-Nya.”","Kemudian, ia berkata kepada para hambanya, “Orang ini tentunya Nabi Yahya yang hidup kembali dari antara orang mati. Itulah sebabnya, Ia dapat mengadakan mukjizat-mukjizat itu.”",
Matius,14,3,Matius 14:3,فَإِنَّ هِيرُودُسَ كَانَ قَدْ أَمْسَكَ يُوحَنَّا وَأَوْثَقَهُ وَطَرَحَهُ فِي سِجْنٍ مِنْ أَجْلِ هِيرُودِيَّا ٱمْرَأَةِ فِيلُبُّسَ أَخِيهِ،,"Sebab, Herodes telah menangkap Yohanes, mengikatnya, dan menjebloskannya ke penjara karena Herodias, istri Filipus, saudara Herodes.","Herodes memang pernah menyuruh orang-orangnya untuk menangkap Yahya. Yahya kemudian diikat, dimasukkan ke dalam penjara. Hal itu dilakukannya berkenaan dengan Herodiah, istri Filipus, saudaranya.",
Matius,14,4,Matius 14:4,لِأَنَّ يُوحَنَّا كَانَ يَقُولُ لَهُ: «لَا يَحِلُّ أَنْ تَكُونَ لَكَ».,"Karena Yohanes pernah berkata kepadanya, “Tidak dibenarkan bagimu untuk memiliki Herodias.”","Sebab Yahya telah menegurnya, “Haram hukumnya engkau memperistri dia.”",
Matius,14,5,Matius 14:5,وَلَمَّا أَرَادَ أَنْ يَقْتُلَهُ خَافَ مِنَ ٱلشَّعْبِ، لِأَنَّهُ كَانَ عِنْدَهُمْ مِثْلَ نَبِيٍّ.,"Dan, meskipun Herodes ingin membunuh Yohanes, ia takut kepada orang banyak karena mereka menganggap Yohanes sebagai nabi.","Herodes berkehendak membunuhnya, tetapi ia takut kepada orang banyak karena mereka menganggap Yahya sebagai seorang nabi.",
Matius,14,6,Matius 14:6,ثُمَّ لَمَّا صَارَ مَوْلِدُ هِيرُودُسَ، رَقَصَتِ ٱبْنَةُ هِيرُودِيَّا فِي ٱلْوَسْطِ فَسَرَّتْ هِيرُودُسَ.,"Akan tetapi, ketika hari ulang tahun Herodes tiba, anak perempuan Herodias menari di hadapan mereka, dan itu menyenangkan Herodes,","Tetapi kemudian, ketika diadakan perjamuan berkenaan dengan hari kelahiran Herodes, anak perempuan Herodiah menari di tengah-tengah orang-orang yang hadir, dan hal itu menyukakan hati Herodes.",
Matius,14,7,Matius 14:7,مِنْ ثَمَّ وَعَدَ بِقَسَمٍ أَنَّهُ مَهْمَا طَلَبَتْ يُعْطِيهَا.,sehingga ia bersumpah untuk memberikan apa saja yang diminta gadis itu.,"Lalu, dengan sumpah Herodes berjanji untuk memberikan apa saja yang dimintanya.",
Matius,14,8,Matius 14:8,فَهِيَ إِذْ كَانَتْ قَدْ تَلَقَّنَتْ مِنْ أُمِّهَا قَالَتْ: «أَعْطِنِي هَهُنَا عَلَى طَبَقٍ رَأْسَ يُوحَنَّا ٱلْمَعْمَدَانِ».,"Oleh karena itu, setelah didesak oleh ibunya, gadis itu berkata, “Berikanlah kepadaku di sini, kepala Yohanes Pembaptis di atas nampan.”","Akibat bujukan ibunya, anak perempuan itu berkata, “Berikanlah kepadaku kepala Nabi Yahya di sini, pada sebuah talam.”",
Matius,14,9,Matius 14:9,فَٱغْتَمَّ ٱلْمَلِكُ. وَلَكِنْ مِنْ أَجْلِ ٱلْأَقْسَامِ وَٱلْمُتَّكِئِينَ مَعَهُ أَمَرَ أَنْ يُعْطَى.,"Meskipun raja sedih, tetapi karena sumpahnya dan karena orang-orang yang makan bersamanya, ia pun memerintahkan agar hal itu diberikan.","Maka, sedihlah hati raja. Tetapi, karena sumpahnya, dan juga karena orang-orang yang sedang makan bersamanya itu, ia pun memerintahkan agar permintaan itu dipenuhi.",
Matius,14,10,Matius 14:10,فَأَرْسَلَ وَقَطَعَ رَأْسَ يُوحَنَّا فِي ٱلسِّجْنِ.,Ia menyuruh untuk memenggal kepala Yohanes di penjara.,Disuruhnya orang memenggal kepala Yahya dalam penjara.,
Matius,14,11,Matius 14:11,فَأُحْضِرَ رَأْسُهُ عَلَى طَبَقٍ وَدُفِعَ إِلَى ٱلصَّبِيَّةِ، فَجَاءَتْ بِهِ إِلَى أُمِّهَا.,"Dan, kepala Yohanes dibawa di atas nampan, diberikan kepada gadis itu dan ia membawanya kepada ibunya.","Lalu, kepala itu dibawa pada sebuah talam dan diberikan kepada anak perempuan itu. Kemudian, anak perempuan itu membawanya kepada ibunya.",
Matius,14,12,Matius 14:12,فَتَقَدَّمَ تَلَامِيذُهُ وَرَفَعُوا ٱلْجَسَدَ وَدَفَنُوهُ. ثُمَّ أَتَوْا وَأَخْبَرُوا يَسُوعَ.,"Kemudian, murid-murid Yohanes datang, mengambil tubuhnya, dan menguburkannya. Lalu, mereka pergi dan memberitahu Yesus.","Setelah itu, para pengikut Yahya datang untuk mengambil jenazahnya dan memakamkannya. Kemudian, mereka pergi untuk memberitahukan hal itu kepada Isa.",
Matius,14,13,Matius 14:13,فَلَمَّا سَمِعَ يَسُوعُ ٱنْصَرَفَ مِنْ هُنَاكَ فِي سَفِينَةٍ إِلَى مَوْضِعٍ خَلَاءٍ مُنْفَرِدًا. فَسَمِعَ ٱلْجُمُوعُ وَتَبِعُوهُ مُشَاةً مِنَ ٱلْمُدُنِ.,"Ketika Yesus mendengar hal ini, Dia menarik diri dari sana dengan perahu, ke tempat yang sunyi sendirian. Dan, ketika orang-orang mendengar ini, mereka mengikuti-Nya dengan berjalan kaki dari kota-kota.","Setelah Isa menerima kabar tentang Yahya, pergilah Ia dengan perahu ke tempat yang sunyi untuk mengasingkan diri. Tetapi, ketika orang banyak mendengar hal itu, mereka meninggalkan kota mereka masing-masing, lalu mengikuti-Nya dengan mengambil jalan darat.",
Matius,14,14,Matius 14:14,فَلَمَّا خَرَجَ يَسُوعُ أَبْصَرَ جَمْعًا كَثِيرًا فَتَحَنَّنَ عَلَيْهِمْ وَشَفَى مَرْضَاهُمْ.,"Ketika Yesus keluar, Dia melihat kerumunan besar orang, dan berbelas kasihan kepada mereka, dan menyembuhkan sakit mereka.","Setelah menepi, Isa melihat sejumlah besar orang yang sedang menanti-Nya. Ia pun merasa kasihan terhadap mereka, lalu menyembuhkan orang-orang sakit yang ada di antara mereka.",
Matius,14,15,Matius 14:15,وَلَمَّا صَارَ ٱلْمَسَاءُ تَقَدَّمَ إِلَيْهِ تَلَامِيذُهُ قَائِلِينَ: «ٱلْمَوْضِعُ خَلَاءٌ وَٱلْوَقْتُ قَدْ مَضَى. اِصْرِفِ ٱلْجُمُوعَ لِكَيْ يَمْضُوا إِلَى ٱلْقُرَى وَيَبْتَاعُوا لَهُمْ طَعَامًا».,"Ketika hari menjelang malam, para murid datang kepada Yesus dan berkata, “Tempat ini sunyi dan hari sudah mulai malam. Suruhlah orang banyak itu pergi ke desa-desa dan membeli makanan bagi mereka sendiri.”","Pada waktu magrib para pengikut Isa datang kepada-Nya dan berkata, “Tempat ini sepi dan sekarang sudah magrib. Suruhlah orang banyak ini pulang supaya mereka pergi ke desa-desa dan membeli makanan bagi diri mereka sendiri.”",
Matius,14,16,Matius 14:16,فَقَالَ لَهُمْ يَسُوعُ: «لَا حَاجَةَ لَهُمْ أَنْ يَمْضُوا. أَعْطُوهُمْ أَنْتُمْ لِيَأْكُلُوا».,"Akan tetapi, Yesus berkata kepada mereka, “Mereka tidak perlu pergi. Kamu, berilah mereka makanan.”","Sabda Isa kepada mereka, “Tidak perlu mereka pergi. Kamu harus memberi mereka makan!”",
Matius,14,17,Matius 14:17,فَقَالُوا لَهُ: «لَيْسَ عِنْدَنَا هَهُنَا إِلَّا خَمْسَةُ أَرْغِفَةٍ وَسَمَكَتَانِ».,"Mereka berkata kepada-Nya, “Di sini kita tidak mempunyai apa-apa, kecuali 5 roti dan 2 ikan.”","Jawab para pengikut-Nya, “Kami tidak mempunyai sesuatu pun di sini, kecuali lima roti dan dua ikan.”",
Matius,14,18,Matius 14:18,فَقَالَ: «ٱئْتُونِي بِهَا إِلَى هُنَا».,"Dan, Dia berkata, “Bawalah itu kemari, kepada-Ku.”","Sabda Isa, “Bawalah kemari!”",
Matius,14,19,Matius 14:19,فَأَمَرَ ٱلْجُمُوعَ أَنْ يَتَّكِئُوا عَلَى ٱلْعُشْبِ. ثُمَّ أَخَذَ ٱلْأَرْغِفَةَ ٱلْخَمْسَةَ وَٱلسَّمَكَتَيْنِ، وَرَفَعَ نَظَرَهُ نَحْوَ ٱلسَّمَاءِ وَبَارَكَ وَكَسَّرَ وَأَعْطَى ٱلْأَرْغِفَةَ لِلتَّلَامِيذِ، وَٱلتَّلَامِيذُ لِلْجُمُوعِ.,"Kemudian, Dia menyuruh orang banyak itu duduk di rumput, dan Dia mengambil 5 roti dan 2 ikan itu, lalu sambil memandang ke langit, Dia mengucap syukur dan memecah-mecahkan roti itu. Setelah itu, Dia memberikannya kepada murid-murid-Nya, dan murid-murid-Nya kepada orang banyak.","Disuruh-Nya orang banyak itu duduk di rerumputan, lalu diambil-Nya lima roti dan dua ikan itu. Setelah itu, dengan menengadah ke langit Ia mengucap syukur. Selanjutnya, roti itu dipecah-pecahkan-Nya dan diberikan kepada para pengikut-Nya yang kemudian membagi-bagikannya kepada orang banyak itu.",
Matius,14,20,Matius 14:20,فَأَكَلَ ٱلْجَمِيعُ وَشَبِعُوا. ثُمَّ رَفَعُوا مَا فَضَلَ مِنَ ٱلْكِسَرِ ٱثْنَتَيْ عَشْرَةَ قُفَّةً مَمْلُوءةً.,"Dan, mereka semua makan dan dikenyangkan. Lalu, mereka mengambil potongan-potongan yang sisa, ada dua belas keranjang penuh.","Mereka semua makan sampai kenyang. Lalu, sisa-sisa kelebihannya itu mereka kumpulkan, kira-kira dua belas keranjang penuh banyaknya.",
Matius,14,21,Matius 14:21,وَٱلْآ كِلُونَ كَانُوا نَحْوَ خَمْسَةِ آلَافِ رَجُلٍ، مَا عَدَا ٱلنِّسَاءَ وَٱلْأَوْلَادَ.,"Dan, mereka yang makan kira-kira ada 5.000 laki-laki, belum termasuk perempuan dan anak-anak.","Jumlah orang yang makan roti itu lima ribu laki-laki, tidak termasuk anak-anak dan perempuan.",
Matius,14,22,Matius 14:22,وَلِلْوَقْتِ أَلْزَمَ يَسُوعُ تَلَامِيذَهُ أَنْ يَدْخُلُوا ٱلسَّفِينَةَ وَيَسْبِقُوهُ إِلَى ٱلْعَبْرِ حَتَّى يَصْرِفَ ٱلْجُمُوعَ.,"Yesus segera mendesak murid-murid-Nya masuk ke perahu dan pergi mendahului-Nya ke seberang, sementara Dia menyuruh orang banyak itu pulang.","Sesudah itu, Isa segera menyuruh para pengikut-Nya naik ke perahu untuk menyeberang mendahului-Nya. Bersamaan dengan itu Ia pun menyuruh orang banyak itu pulang.",
Matius,14,23,Matius 14:23,وَبَعْدَمَا صَرَفَ ٱلْجُمُوعَ صَعِدَ إِلَى ٱلْجَبَلِ مُنْفَرِدًا لِيُصَلِّيَ. وَلَمَّا صَارَ ٱلْمَسَاءُ كَانَ هُنَاكَ وَحْدَهُ.,"Dan, setelah Yesus menyuruh orang banyak itu pulang, Dia naik ke atas gunung seorang diri untuk berdoa. Ketika menjelang malam, Dia sendirian di sana.","Setelah mereka disuruh-Nya pulang, naiklah Ia ke atas gunung seorang diri untuk berdoa. Saat malam hari tiba, Ia ada di sana sendirian.",
Matius,14,24,Matius 14:24,وَأَمَّا ٱلسَّفِينَةُ فَكَانَتْ قَدْ صَارَتْ فِي وَسْطِ ٱلْبَحْرِ مُعَذَّبَةً مِنَ ٱلْأَمْوَاجِ. لِأَنَّ ٱلرِّيحَ كَانَتْ مُضَادَّةً.,"Akan tetapi, perahu itu sudah jauh dari daratan, diombang-ambingkan gelombang karena berlawanan dengan angin.","Sementara itu, perahu para pengikut-Nya telah berada agak jauh dari pantai dan sedang diombang-ambingkan ombak karena angin kencang menerpa mereka dari arah yang berlawanan.",
Matius,14,25,Matius 14:25,وَفِي ٱلْهَزِيعِ ٱلرَّابِعِ مِنَ ٱللَّيْلِ مَضَى إِلَيْهِمْ يَسُوعُ مَاشِيًا عَلَى ٱلْبَحْرِ.,"Dan, pada jam keempat malam itu, Dia datang kepada mereka, berjalan di atas air.",Menjelang subuh Isa mendatangi mereka dengan berjalan di atas air danau itu.,
Matius,14,26,Matius 14:26,فَلَمَّا أَبْصَرَهُ ٱلتَّلَامِيذُ مَاشِيًا عَلَى ٱلْبَحْرِ ٱضْطَرَبُوا قَائِلِينَ: «إِنَّهُ خَيَالٌ». وَمِنَ ٱلْخَوْفِ صَرَخُوا!,"Ketika para murid melihat-Nya berjalan di atas air, mereka sangat takut dan berseru, “Itu hantu!” Lalu, mereka berteriak-teriak karena ketakutan.","Ketika para pengikut-Nya melihat Ia berjalan di atas air danau itu, mereka sangat terkejut dan berseru, “Itu hantu!” Kemudian, mereka berteriak-teriak karena mereka merasa takut.",
Matius,14,27,Matius 14:27,فَلِلْوَقْتِ كَلَّمَهُمْ يَسُوعُ قَائِلًا: «تَشَجَّعُوا! أَنَا هُوَ. لَا تَخَافُوا».,"Akan tetapi, Yesus langsung berbicara kepada mereka, kata-Nya, “Kuatkanlah hatimu! Ini Aku, jangan takut.”","Dengan segera Isa bersabda kepada mereka, “Tenanglah! Ini Aku, jangan takut!”",
Matius,14,28,Matius 14:28,فَأَجَابَهُ بُطْرُسُ وَقَالَ: «يَا سَيِّدُ، إِنْ كُنْتَ أَنْتَ هُوَ، فَمُرْنِي أَنْ آتِيَ إِلَيْكَ عَلَى ٱلْمَاءِ».,"Dan, Petrus berkata kepada-Nya, “Tuhan, jika itu Engkau, suruhlah aku datang kepada-Mu di atas air.”","Jawab Petrus kepada-Nya, “Jika benar Engkau, ya Junjungan, suruhlah aku datang kepada-Mu dengan berjalan di atas air juga.”",
Matius,14,29,Matius 14:29,فَقَالَ: «تَعَالَ». فَنَزَلَ بُطْرُسُ مِنَ ٱلسَّفِينَةِ وَمَشَى عَلَى ٱلْمَاءِ لِيَأْتِيَ إِلَى يَسُوعَ.,"Yesus berkata, “Datanglah!” Maka, Petrus keluar dari perahu, dan berjalan di atas air, dan datang kepada Yesus.","Sabda Isa, “Kemarilah!” Petrus pun turun dari perahu, lalu berjalan di atas air mendekati Isa.",
Matius,14,30,Matius 14:30,وَلَكِنْ لَمَّا رَأَى ٱلرِّيحَ شَدِيدَةً خَافَ. وَإِذِ ٱبْتَدَأَ يَغْرَقُ، صَرَخَ قَائِلًا: «يَارَبُّ، نَجِّنِي!».,"Namun, ketika melihat angin, ia ketakutan dan mulai tenggelam. Ia berteriak, “Tuhan, selamatkan aku!”","Tetapi, ketika ia merasakan tiupan angin, ia menjadi takut, lalu mulai tenggelam. Kemudian, berteriaklah ia, “Ya Junjungan, selamatkanlah aku!”",
Matius,14,31,Matius 14:31,فَفِي ٱلْحَالِ مَدَّ يَسُوعُ يَدَهُ وَأَمْسَكَ بِهِ وَقَالَ لَهُ: «يَا قَلِيلَ ٱلْإِيمَانِ، لِمَاذَا شَكَكْتَ؟».,"Yesus langsung mengulurkan tangan-Nya, memegang Petrus, dan berkata, “Kamu yang kurang iman, mengapa kamu ragu-ragu?”","Isa pun segera mengulurkan tangan dan memegangnya. Setelah itu, Ia bersabda kepadanya, “Hai engkau orang yang kurang percaya, mengapa hatimu bimbang?”",
Matius,14,32,Matius 14:32,وَلَمَّا دَخَلَا ٱلسَّفِينَةَ سَكَنَتِ ٱلرِّيحُ.,"Ketika mereka masuk ke dalam perahu, angin pun berhenti.","Setelah keduanya naik ke perahu, angin pun menjadi teduh.",
Matius,14,33,Matius 14:33,وَٱلَّذِينَ فِي ٱلسَّفِينَةِ جَاءُوا وَسَجَدُوا لَهُ قَائِلِينَ: «بِٱلْحَقِيقَةِ أَنْتَ ٱبْنُ ٱللهِ!».,"Kemudian, mereka yang ada di perahu menyembah Yesus dan berkata, “Sesungguhnya, Engkau adalah Anak Allah!”","Semua orang yang ada di perahu itu sujud di hadapan Isa. Mereka berkata, “Sesungguhnya, Junjunganlah Al-Masih, Sang Anak yang datang dari Allah.”",
Matius,14,34,Matius 14:34,فَلَمَّا عَبَرُوا جَاءُوا إِلَى أَرْضِ جَنِّيسَارَتَ،,"Setelah menyeberang, mereka sampai di tanah Genesaret.","Setibanya di seberang, Isa dan para pengikut-Nya mendarat di Genesarat.",
Matius,14,35,Matius 14:35,فَعَرَفَهُ رِجَالُ ذَلِكَ ٱلْمَكَانِ. فَأَرْسَلُوا إِلَى جَمِيعِ تِلْكَ ٱلْكُورَةِ ٱلْمُحِيطَةِ وَأَحْضَرُوا إِلَيْهِ جَمِيعَ ٱلْمَرْضَى،,"Ketika orang-orang di tempat itu mengenali-Nya, mereka memberitahukannya ke seluruh daerah itu dan membawa semua orang yang sakit kepada Yesus.","Ketika orang-orang di tempat itu mengenali Isa, mereka menyebarkan berita ke seluruh daerah sekelilingnya, lalu dibawalah kepada-Nya semua orang yang sakit.",
Matius,14,36,Matius 14:36,وَطَلَبُوا إِلَيْهِ أَنْ يَلْمِسُوا هُدْبَ ثَوْبِهِ فَقَطْ. فَجَمِيعُ ٱلَّذِينَ لَمَسُوهُ نَالُوا ٱلشِّفَاءَ.,"Mereka memohon kepada Yesus supaya boleh menyentuh ujung jubah-Nya, dan semua orang yang menyentuhnya menjadi sembuh.","Mereka meminta kepada-Nya agar mereka diperbolehkan menyentuh jumbai jubah-Nya saja, dan semua orang yang menyentuh-Nya menjadi sembuh.",
Matius,15,1,Matius 15:1,حِينَئِذٍ جَاءَ إِلَى يَسُوعَ كَتَبَةٌ وَفَرِّيسِيُّونَ ٱلَّذِينَ مِنْ أُورُشَلِيمَ قَائِلِينَ:,"Kemudian, beberapa orang Farisi dan ahli-ahli Taurat dari Yerusalem datang kepada Yesus dan berkata,","Kemudian, orang-orang dari mazhab Farisi dan para ahli Kitab Suci Taurat dari Yerusalem datang menemui Isa.",
Matius,15,2,Matius 15:2,«لِمَاذَا يَتَعَدَّى تَلَامِيذُكَ تَقْلِيدَ ٱلشُّيُوخِ، فَإِنَّهُمْ لَا يَغْسِلُونَ أَيْدِيَهُمْ حِينَمَا يَأْكُلُونَ خُبْزًا؟».,"“Mengapa murid-murid-Mu melanggar tradisi nenek moyang? Sebab, mereka tidak mencuci tangan ketika makan roti!”","Mereka berkata kepada Isa, “Mengapa para pengikut-Mu melanggar ajaran yang diwariskan para tua-tua terdahulu? Mereka tidak membasuh tangan ketika hendak makan.”",
Matius,15,3,Matius 15:3,فَأَجَابَ وَقَالَ لَهُمْ: «وَأَنْتُمْ أَيْضًا، لِمَاذَا تَتَعَدَّوْنَ وَصِيَّةَ ٱللهِ بِسَبَبِ تَقْلِيدِكُمْ؟,"Dan, Yesus menjawab serta berkata kepada mereka, “Dan, mengapa kamu juga melanggar perintah Allah demi tradisimu?","Sabda Isa kepada mereka, “Mengapa kamu juga mengabaikan perintah-perintah Allah demi ajaranmu?",
Matius,15,4,Matius 15:4,فَإِنَّ ٱللهَ أَوْصَى قَائِلًا: أَكْرِمْ أَبَاكَ وَأُمَّكَ، وَمَنْ يَشْتِمْ أَبًا أَوْ أُمًّا فَلْيَمُتْ مَوْتًا.,"Sebab, Allah berfirman, ‘Hormatilah ayah dan ibumu,’ dan, ‘Siapa yang mengutuki ayah atau ibunya, harus dihukum mati.’","Karena Allah berfirman, ‘Hormatilah ayah dan ibumu,’ dan, ‘Siapa mengucapkan hal yang buruk kepada ayah atau ibunya, ia patut dihukum mati.’",
Matius,15,5,Matius 15:5,وَأَمَّا أَنْتُمْ فَتَقُولُونَ: مَنْ قَالَ لِأَبِيهِ أَوْ أُمِّهِ: قُرْبَانٌ هُوَ ٱلَّذِي تَنْتَفِعُ بِهِ مِنِّي. فَلَا يُكْرِمُ أَبَاهُ أَوْ أُمَّهُ.,"Namun, kamu berkata, “Siapa saja yang berkata kepada ayah atau ibunya, ‘Apa pun pemberian untukmu sudah dipersembahkan kepada Allah,’”","Tetapi, kamu mengajarkan: Siapa berkata kepada ayah atau ibunya, ‘Nafkah yang seharusnya ayah atau ibu terima dariku telah kupersembahkan kepada Allah,’",
Matius,15,6,Matius 15:6,فَقَدْ أَبْطَلْتُمْ وَصِيَّةَ ٱللهِ بِسَبَبِ تَقْلِيدِكُمْ!,"ia tidak perlu menghormati ayah atau ibunya. Dengan demikian, kamu membatalkan firman Allah demi tradisimu.","orang itu tidak wajib lagi menghormati ayahnya. Dengan demikian, melalui pengajaranmu itu firman Allah kamu anggap tidak berlaku lagi.",
Matius,15,7,Matius 15:7,يَا مُرَاؤُونَ! حَسَنًا تَنَبَّأَ عَنْكُمْ إِشَعْيَاءُ قَائِلًا:,"Kamu, orang-orang munafik, memang benar nubuatan Yesaya tentang kamu:","Hai orang-orang munafik, memang pantas apa yang telah dinubuatkan Yesaya mengenai kamu,",
Matius,15,8,Matius 15:8,يَقْتَرِبُ إِلَيَّ هَذَا ٱلشَّعْبُ بِفَمِهِ، وَيُكْرِمُنِي بِشَفَتَيْهِ، وَأَمَّا قَلْبُهُ فَمُبْتَعِدٌ عَنِّي بَعِيدًا.,"‘Bangsa ini menghormati Aku dengan mulut mereka, tetapi hati mereka jauh dari-Ku.","‘Bangsa ini menghormati Aku dengan ucapan mulutnya, tetapi hatinya jauh daripada-Ku.",
Matius,15,9,Matius 15:9,وَبَاطِلًا يَعْبُدُونَنِي وَهُمْ يُعَلِّمُونَ تَعَالِيمَ هِيَ وَصَايَا ٱلنَّاسِ».,"Dan, sia-sia mereka menyembah-Ku dengan mengajarkan perintah-perintah manusia.’”","Sia-sia saja mereka menyembah Aku karena mereka mengajarkan ajarannya sendiri, yaitu perintah-perintah manusia.’”",
Matius,15,10,Matius 15:10,ثُمَّ دَعَا ٱلْجَمْعَ وَقَالَ لَهُمُ: «ٱسْمَعُوا وَٱفْهَمُوا.,"Dan, Yesus memanggil orang banyak dan berkata, “Dengar dan pahamilah!","Kemudian, Isa memanggil orang banyak dan bersabda kepada mereka, “Dengarlah dan pahamilah.",
Matius,15,11,Matius 15:11,لَيْسَ مَا يَدْخُلُ ٱلْفَمَ يُنَجِّسُ ٱلْإِنْسَانَ، بَلْ مَا يَخْرُجُ مِنَ ٱلْفَمِ هَذَا يُنَجِّسُ ٱلْإِنْسَانَ».,"Bukan apa yang masuk ke dalam mulut yang menajiskan orang, tetapi apa yang keluar dari mulutnya, inilah yang menajiskan orang.”","Bukan apa yang masuk ke dalam mulut yang menajiskan orang, melainkan apa yang keluar dari mulutlah yang menajiskan orang.”",
Matius,15,12,Matius 15:12,حِينَئِذٍ تَقَدَّمَ تَلَامِيذُهُ وَقَالُوا لَهُ: «أَتَعْلَمُ أَنَّ ٱلْفَرِّيسِيِّينَ لَمَّا سَمِعُوا ٱلْقَوْلَ نَفَرُوا؟».,"Kemudian, murid-murid Yesus datang dan bertanya kepadanya, “Tahukah Engkau bahwa orang-orang Farisi tersinggung ketika mendengar pernyataan ini?”","Para pengikut-Nya datang mendekat serta berkata kepada-Nya, “Tahukah Engkau, ya Junjungan, bahwa orang-orang dari mazhab Farisi itu sakit hati ketika mereka mendengar perkataan tadi?”",
Matius,15,13,Matius 15:13,فَأَجَابَ وَقَالَ: «كُلُّ غَرْسٍ لَمْ يَغْرِسْهُ أَبِي ٱلسَّمَاوِيُّ يُقْلَعُ.,"Namun, Yesus menjawab dan berkata, “Setiap tanaman yang tidak ditanam oleh Bapa-Ku yang di surga akan dicabut sampai ke akar-akarnya.","Sabda Isa, “Setiap tanaman yang tidak ditanam oleh Bapa-Ku yang di surga akan dicabut.",
Matius,15,14,Matius 15:14,اُتْرُكُوهُمْ. هُمْ عُمْيَانٌ قَادَةُ عُمْيَانٍ. وَإِنْ كَانَ أَعْمَى يَقُودُ أَعْمَى يَسْقُطَانِ كِلَاهُمَا فِي حُفْرَةٍ».,"Biarkanlah mereka. Mereka adalah penuntun-penuntun buta dari orang-orang buta. Dan, jika orang buta menuntun orang buta, keduanya akan jatuh ke dalam lubang.”","Biarkanlah mereka itu. Mereka adalah pemimpin-pemimpin yang buta. Jika orang buta menuntun orang buta, pastilah keduanya akan jatuh ke dalam lubang.”",
Matius,15,15,Matius 15:15,فَأَجَابَ بُطْرُسُ وَقَالَ لَهُ: «فَسِّرْ لَنَا هَذَا ٱلْمَثَلَ».,"Petrus berkata kepada-Nya, “Jelaskanlah perumpamaan itu kepada kami.”","Kata Petrus kepada-Nya, “Jelaskanlah kepada kami maksud dari ibarat itu.”",
Matius,15,16,Matius 15:16,فَقَالَ يَسُوعُ: «هَلْ أَنْتُمْ أَيْضًا حَتَّى ٱلْآنَ غَيْرُ فَاهِمِينَ؟,"Yesus berkata, “Apakah kamu masih belum paham juga?","Sabda Isa, “Masih belum mengertikah kamu?",
