Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Ulangan,19,11,Ulangan 19:11,«وَلَكِنْ إِذَا كَانَ إِنْسَانٌ مُبْغِضًا لِصَاحِبِهِ، فَكَمَنَ لَهُ وَقَامَ عَلَيْهِ وَضَرَبَهُ ضَرْبَةً قَاتِلَةً فَمَاتَ، ثُمَّ هَرَبَ إِلَى إِحْدَى تِلْكَ ٱلْمُدُنِ،,"Namun, jika seseorang membenci sesamanya lalu bersembunyi menunggunya dan muncul untuk menyerang serta memukulnya sampai dia mati, kemudian dia melarikan diri ke salah satu kota itu.","Akan tetapi, jika seseorang membenci sesamanya, lalu menghadangnya, bangkit menyerangnya, dan memukul orang itu hingga mati, kemudian melarikan diri ke salah satu kota itu,",
Ulangan,19,12,Ulangan 19:12,يُرْسِلُ شُيُوخُ مَدِينَتِهِ وَيَأْخُذُونَهُ مِنْ هُنَاكَ وَيَدْفَعُونَهُ إِلَى يَدِ وَلِيِّ ٱلدَّمِ فَيَمُوتُ.,"Tua-tua dari kotanya harus membawanya dari sana serta menyerahkannya kepada tangan penuntut darah, supaya dia mati.",maka para tua-tua kotanya harus menyuruh orang untuk mengambil dia dari sana dan menyerahkan dia ke dalam tangan orang yang menuntut balasan darah supaya ia dihukum mati.,
Ulangan,19,13,Ulangan 19:13,لَا تُشْفِقْ عَيْنُكَ عَلَيْهِ. فَتَنْزِعَ دَمَ ٱلْبَرِيءِ مِنْ إِسْرَائِيلَ، فَيَكُونَ لَكَ خَيْرٌ.,"Jangan merasa kasihan kepadanya, tetapi hapuskanlah darah orang yang tidak bersalah dari antara orang Israel supaya baik keadaanmu.","Jangan merasa iba kepadanya, melainkan hapuskanlah dari Israil darah orang yang tak bersalah supaya baik keadaanmu.",
Ulangan,19,14,Ulangan 19:14,لَا تَنْقُلْ تُخْمَ صَاحِبِكَ ٱلَّذِي نَصَبَهُ ٱلْأَوَّلُونَ فِي نَصِيبِكَ ٱلَّذِي تَنَالُهُ فِي ٱلْأَرْضِ ٱلَّتِي يُعْطِيكَ ٱلرَّبُّ إِلَهُكَ لِكَيْ تَمْتَلِكَهَا.,"Janganlah kamu memindahkan batas tanah dari sesamamu yang sudah ditentukan oleh nenek moyangmu ke dalam tanah pusakamu yang akan kamu peroleh dari TUHAN, Allahmu, untuk kamu miliki.","Jangan memindahkan batas tanah sesamamu yang sudah ditetapkan orang-orang terdahulu di dalam milik pusaka yang akan kaudapatkan di negeri yang dikaruniakan ALLAH, Tuhanmu, kepadamu untuk diduduki.",
Ulangan,19,15,Ulangan 19:15,«لَا يَقُومُ شَاهِدٌ وَاحِدٌ عَلَى إِنْسَانٍ فِي ذَنْبٍ مَّا أَوْ خَطِيَّةٍ مَّا مِنْ جَمِيعِ ٱلْخَطَايَا ٱلَّتِي يُخْطِئُ بِهَا. عَلَى فَمِ شَاهِدَيْنِ أَوْ عَلَى فَمِ ثَلَاثَةِ شُهُودٍ يَقُومُ ٱلْأَمْرُ.,"Seorang saksi saja tidak cukup mendakwa seseorang atas kesalahan atau dosa apa pun yang dilakukannya. Berdasarkan keterangan dua atau tiga orang saksi, barulah suatu perkara dapat ditentukan.","Seorang saksi saja tidak cukup untuk mendakwa seseorang atas kesalahan atau dosa apa pun yang dilakukannya. Berdasarkan keterangan dua atau tiga orang saksi, barulah suatu perkara dapat ditentukan.",
Ulangan,19,16,Ulangan 19:16,إِذَا قَامَ شَاهِدُ زُورٍ عَلَى إِنْسَانٍ لِيَشْهَدَ عَلَيْهِ بِزَيْغٍ،,"Jika seorang saksi berusaha untuk menjatuhkan orang lain dengan menuduh telah melakukan pelanggaran,","Jika seorang saksi yang tidak benar mendakwa seseorang mengenai suatu pelanggaran,",
Ulangan,19,17,Ulangan 19:17,يَقِفُ ٱلرَّجُلَانِ ٱللَّذَانِ بَيْنَهُمَا ٱلْخُصُومَةُ أَمَامَ ٱلرَّبِّ، أَمَامَ ٱلْكَهَنَةِ وَٱلْقُضَاةِ ٱلَّذِينَ يَكُونُونَ فِي تِلْكَ ٱلْأَيَّامِ.,"kedua orang itu harus berdiri di hadapan TUHAN, di depan para imam dan para hakim yang bertugas pada saat itu.","maka kedua orang yang bersengketa itu harus berdiri di hadirat ALLAH, di depan para imam dan para hakim yang ada pada waktu itu.",
Ulangan,19,18,Ulangan 19:18,فَإِنْ فَحَصَ ٱلْقُضَاةُ جَيِّدًا، وَإِذَا ٱلشَّاهِدُ شَاهِدٌ كَاذِبٌ، قَدْ شَهِدَ بِٱلْكَذِبِ عَلَى أَخِيهِ،,"Para hakim harus menyelidiki kasus mereka dengan saksama. Jika saksi itu adalah saksi dusta, dan memberikan kesaksian palsu kepada saudaranya,","Para hakim harus memeriksa baik-baik. Jika ternyata saksi itu seorang saksi dusta yang memberikan kesaksian palsu atas saudaranya,",
Ulangan,19,19,Ulangan 19:19,فَٱفْعَلُوا بِهِ كَمَا نَوَى أَنْ يَفْعَلَ بِأَخِيهِ. فَتَنْزِعُونَ ٱلشَّرَّ مِنْ وَسْطِكُمْ.,maka kamu harus memperlakukan dia sesuai dengan apa yang akan dilakukan terhadap saudaranya itu. Kamu harus membinasakan kejahatan dari tengah-tengahmu.,maka perlakukanlah dia sesuai dengan niatnya memperlakukan saudaranya. Demikianlah harus kausingkirkan yang jahat itu dari antaramu.,
Ulangan,19,20,Ulangan 19:20,وَيَسْمَعُ ٱلْبَاقُونَ فَيَخَافُونَ، وَلَا يَعُودُونَ يَفْعَلُونَ مِثْلَ ذَلِكَ ٱلْأَمْرِ ٱلْخَبِيثِ فِي وَسَطِكَ.,"Dan, orang lain akan mendengar tentang hal ini dan menjadi takut sehingga mereka tidak akan melakukan perbuatan jahat seperti itu di antaramu.","Dengan demikian, orang-orang yang ada akan mendengar hal itu dan menjadi takut sehingga mereka tidak lagi melakukan perkara jahat semacam itu di antaramu.",
Ulangan,19,21,Ulangan 19:21,لَا تُشْفِقْ عَيْنُكَ. نَفْسٌ بِنَفْسٍ. عَيْنٌ بِعَيْنٍ. سِنٌّ بِسِنٍّ. يَدٌ بِيَدٍ. رِجْلٌ بِرِجْلٍ.,"Janganlah kamu kasihan, sebab berlaku: nyawa ganti nyawa, mata ganti mata, gigi ganti gigi, tangan ganti tangan, kaki ganti kaki.","Jangan merasa iba kepadanya sebab untuk itu berlaku: Nyawa ganti nyawa, mata ganti mata, gigi ganti gigi, tangan ganti tangan, kaki ganti kaki.",
Ulangan,20,1,Ulangan 20:1,«إِذَا خَرَجْتَ لِلْحَرْبِ عَلَى عَدُوِّكَ وَرَأَيْتَ خَيْلًا وَمَرَاكِبَ، قَوْمًا أَكْثَرَ مِنْكَ، فَلَا تَخَفْ مِنْهُمْ، لِأَنَّ مَعَكَ ٱلرَّبَّ إِلَهَكَ ٱلَّذِي أَصْعَدَكَ مِنْ أَرْضِ مِصْرَ.,"Bila kamu pergi berperang melawan musuhmu dan kamu melihat kuda, kereta perang, dan orangnya lebih banyak daripada orangmu, janganlah takut kepadanya. Karena, TUHAN, Allahmu, yang telah membawamu keluar dari negeri Mesir, besertamu.","Apabila engkau keluar berperang melawan musuh-musuhmu, lalu melihat kuda dan kereta, yaitu pasukan yang lebih besar daripadamu, jangan takut kepada mereka karena ALLAH, Tuhanmu, yang telah menuntun engkau keluar dari Tanah Mesir, menyertai engkau.",
Ulangan,20,2,Ulangan 20:2,وَعِنْدَمَا تَقْرُبُونَ مِنَ ٱلْحَرْبِ يَتَقَدَّمُ ٱلْكَاهِنُ وَيُخَاطِبُ ٱلشَّعْبَ,"Ketika kamu menghadapi peperangan, imam harus maju dan berbicara kepada rakyat.","Pada waktu kamu menghadapi peperangan, seorang imam harus maju dan berbicara kepada pasukan.",
Ulangan,20,3,Ulangan 20:3,وَيَقُولُ لَهُمْ: ٱسْمَعْ يَا إِسْرَائِيلُ: أَنْتُمْ قَرُبْتُمُ ٱلْيَوْمَ مِنَ ٱلْحَرْبِ عَلَى أَعْدَائِكُمْ. لَا تَضْعُفْ قُلُوبُكُمْ. لَا تَخَافُوا وَلَا تَرْتَعِدُوا وَلَا تَرْهَبُوا وُجُوهَهُمْ،,"Dia akan berkata, “Hai orang Israel, dengarkanlah aku! Hari ini, kamu akan berperang melawan musuhmu. Jangan berkecil hati, jangan panik, dan jangan gemetar terhadap musuh.","Ia harus berkata kepada mereka, ‘Dengarlah, hai orang Israil! Pada hari ini kamu akan menghadapi peperangan melawan musuh-musuhmu. Jangan tawar hati, jangan takut, jangan gentar, dan jangan panik karena mereka",
Ulangan,20,4,Ulangan 20:4,لِأَنَّ ٱلرَّبَّ إِلَهَكُمْ سَائِرٌ مَعَكُمْ لِكَيْ يُحَارِبَ عَنْكُمْ أَعْدَاءَكُمْ لِيُخَلِّصَكُمْ.,"Karena, TUHAN, Allahmu, menyertaimu untuk berperang melawan musuhmu dan menyelamatkanmu.”","sebab ALLAH, Tuhanmu, hadir menyertai kamu untuk berperang bagimu melawan musuh-musuhmu, dan memberimu kemenangan.’",
Ulangan,20,5,Ulangan 20:5,ثُمَّ يُخَاطِبُ ٱلْعُرَفَاءُ ٱلشَّعْبَ قَائِلِينَ: مَنْ هُوَ ٱلرَّجُلُ ٱلَّذِي بَنَى بَيْتًا جَدِيدًا وَلَمْ يُدَشِّنْهُ؟ لِيَذْهَبْ وَيَرْجِعْ إِلَى بَيْتِهِ لِئَلَّا يَمُوتَ فِي ٱلْحَرْبِ فَيُدَشِّنَهُ رَجُلٌ آخَرُ.,"Para petugas juga akan berkata kepada rakyatnya, “Apakah di sini ada yang telah membangun sebuah rumah baru, tetapi belum menempatinya? Biarlah dia pulang ke rumahnya supaya dia jangan mati dalam peperangan dan orang lain menempati rumahnya.","Kemudian, para pengatur pasukan harus berbicara kepada pasukan itu demikian, ‘Siapa yang baru selesai membangun rumah, tetapi belum mengadakan syukuran atasnya? Biarlah ia pulang ke rumahnya supaya jangan ia mati dalam peperangan, lalu orang lain yang mengadakan syukuran atas rumahnya.",
Ulangan,20,6,Ulangan 20:6,وَمَنْ هُوَ ٱلرَّجُلُ ٱلَّذِي غَرَسَ كَرْمًا وَلَمْ يَبْتَكِرْهُ؟ لِيَذْهَبْ وَيَرْجِعْ إِلَى بَيْتِهِ لِئَلَّا يَمُوتَ فِي ٱلْحَرْبِ فَيَبْتَكِرَهُ رَجُلٌ آخَرُ.,"Apakah di sini ada yang sudah menanami kebun anggurnya, tetapi belum memetik buahnya? Biarlah dia pulang ke rumahnya, supaya dia jangan mati dalam peperangan dan orang lain akan menikmati buahnya.","Siapa yang baru menanami kebun anggur, tetapi belum menikmati hasilnya? Biarlah ia pulang ke rumahnya supaya jangan ia mati dalam peperangan, lalu orang lain yang menikmati hasil kebunnya.",
Ulangan,20,7,Ulangan 20:7,وَمَنْ هُوَ ٱلرَّجُلُ ٱلَّذِي خَطَبَ ٱمْرَأَةً وَلَمْ يَأْخُذْهَا؟ لِيَذْهَبْ وَيَرْجِعْ إِلَى بَيْتِهِ لِئَلَّا يَمُوتَ فِي ٱلْحَرْبِ فَيَأْخُذَهَا رَجُلٌ آخَرُ.,"Apakah di sini ada yang sudah bertunangan? Yang akan kawin? Biarlah dia pulang ke rumahnya, supaya dia jangan mati dalam peperangan dan orang lain akan menikahinya.”","Siapa yang telah bertunangan dengan seorang perempuan, tetapi belum memperistrinya? Biarlah ia pulang ke rumahnya supaya jangan ia mati dalam peperangan, lalu orang lain yang memperistri tunangannya.’",
Ulangan,20,8,Ulangan 20:8,ثُمَّ يَعُودُ ٱلْعُرَفَاءُ يُخَاطِبُونَ ٱلشَّعْبَ وَيَقُولُونَ: مَنْ هُوَ ٱلرَّجُلُ ٱلْخَائِفُ وَٱلضَّعِيفُ ٱلْقَلْبِ؟ لِيَذْهَبْ وَيَرْجِعْ إِلَى بَيْتِهِ لِئَلَّا تَذُوبَ قُلُوبُ إِخْوَتِهِ مِثْلَ قَلْبِهِ.,"Para petugas juga harus berkata lagi kepada rakyat, “Apakah di sini ada yang takut dan berkecil hati? Biarlah dia pulang ke rumahnya sehingga dia tidak membuat tentara lain kehilangan keberaniannya.”","Selanjutnya, para pengatur pasukan harus berbicara lagi kepada pasukan itu demikian, ‘Siapa yang takut dan tawar hati? Biarlah ia pulang ke rumahnya supaya jangan hati saudara-saudaranya menjadi tawar seperti hatinya.’",
Ulangan,20,9,Ulangan 20:9,وَعِنْدَ فَرَاغِ ٱلْعُرَفَاءِ مِنْ مُخَاطَبَةِ ٱلشَّعْبِ يُقِيمُونَ رُؤَسَاءَ جُنُودٍ عَلَى رَأْسِ ٱلشَّعْبِ.,"Kemudian, setelah para petugas itu selesai berbicara kepada rakyat, mereka harus memilih para komandan untuk memimpin rakyat itu.","Setelah para pengatur pasukan selesai berbicara kepada pasukan itu, tentukanlah panglima-panglima perang untuk mengepalai pasukan.",
Ulangan,20,10,Ulangan 20:10,«حِينَ تَقْرُبُ مِنْ مَدِينَةٍ لِكَيْ تُحَارِبَهَا ٱسْتَدْعِهَا إِلَى ٱلصُّلْحِ،,"Apabila kamu sudah mendekati kota yang akan kamu serang, haruslah kamu menyerukan perdamaian.","Apabila kamu mendekati sebuah kota untuk memeranginya, serukanlah perdamaian kepadanya.",
Ulangan,20,11,Ulangan 20:11,فَإِنْ أَجَابَتْكَ إِلَى ٱلصُّلْحِ وَفَتَحَتْ لَكَ، فَكُلُّ ٱلشَّعْبِ ٱلْمَوْجُودِ فِيهَا يَكُونُ لَكَ لِلتَّسْخِيرِ وَيُسْتَعْبَدُ لَكَ.,"Jika mereka menyetujui untuk berdamai dan membuka pintu gerbangnya untukmu, maka semua orang di kota itu akan bekerja untukmu dan menjadi hambamu.","Jika kota itu menanggapi seruan damaimu dan membuka pintu gerbangnya bagimu, maka semua orang yang ada di situ akan menjadi pekerja rodi bagimu dan akan menghambakan diri kepadamu.",
Ulangan,20,12,Ulangan 20:12,وَإِنْ لَمْ تُسَالِمْكَ، بَلْ عَمِلَتْ مَعَكَ حَرْبًا، فَحَاصِرْهَا.,"Akan tetapi, jika kota itu tidak mau berdamai denganmu dan berperang melawanmu, kamu harus mengepung kota itu.","Sebaliknya, jika kota itu tidak mau berdamai denganmu, tetapi malah berperang melawan engkau, maka engkau harus mengepungnya.",
Ulangan,20,13,Ulangan 20:13,وَإِذَا دَفَعَهَا ٱلرَّبُّ إِلَهُكَ إِلَى يَدِكَ فَٱضْرِبْ جَمِيعَ ذُكُورِهَا بِحَدِّ ٱلسَّيْفِ.,"TUHAN, Allahmu akan menyerahkan kota itu ke dalam tanganmu, kamu harus membunuh semua laki-laki yang ada di sana dengan pedang.","Ketika ALLAH, Tuhanmu, menyerahkannya ke dalam tanganmu, tewaskanlah semua laki-lakinya dengan mata pedang.",
Ulangan,20,14,Ulangan 20:14,وَأَمَّا ٱلنِّسَاءُ وَٱلْأَطْفَالُ وَٱلْبَهَائِمُ وَكُلُّ مَا فِي ٱلْمَدِينَةِ، كُلُّ غَنِيمَتِهَا، فَتَغْتَنِمُهَا لِنَفْسِكَ، وَتَأْكُلُ غَنِيمَةَ أَعْدَائِكَ ٱلَّتِي أَعْطَاكَ ٱلرَّبُّ إِلَهُكَ.,"Namun, perempuan, dan anak-anak, dan hewan, dan segala sesuatu yang terdapat di kota untukmu, yaitu seluruh jarahannya, kamu ambil sebagai barang jarahan untuk diri sendiri. Kamu akan memakan barang jarahan dari musuhmu yang telah TUHAN, Allahmu berikan kepadamu.","Sedangkan perempuan, anak-anak, ternak, dan segala yang ada di dalam kota itu, yaitu seluruh jarahan, boleh kaurampas bagi dirimu. Engkau boleh menikmati jarahan dari musuh-musuhmu, yang diserahkan ALLAH, Tuhanmu, kepadamu.",
Ulangan,20,15,Ulangan 20:15,هَكَذَا تَفْعَلُ بِجَمِيعِ ٱلْمُدُنِ ٱلْبَعِيدَةِ مِنْكَ جِدًّا ٱلَّتِي لَيْسَتْ مِنْ مُدُنِ هَؤُلَاءِ ٱلْأُمَمِ هُنَا.,"Demikianlah, kamu harus melakukannya terhadap kota-kota yang jauh darimu, yang tidak termasuk kota-kota dari bangsa-bangsa ini.","Demikianlah harus kauperlakukan semua kota yang letaknya sangat jauh darimu, yang tidak termasuk kota-kota bangsa-bangsa di sini.",
Ulangan,20,16,Ulangan 20:16,وَأَمَّا مُدُنُ هَؤُلَاءِ ٱلشُّعُوبِ ٱلَّتِي يُعْطِيكَ ٱلرَّبُّ إِلَهُكَ نَصِيبًا فَلَا تَسْتَبْقِ مِنْهَا نَسَمَةً مَّا،,"Akan tetapi, kota-kota dari bangsa yang diberikan oleh TUHAN, Allahmu, kepadamu sebagai milik pusaka, janganlah kamu membiarkan hidup apa pun yang bernapas.","Akan tetapi, dari kota-kota bangsa-bangsa ini, yang telah dikaruniakan ALLAH, Tuhanmu, kepadamu sebagai milik pusaka, jangan biarkan hidup apa pun yang bernapas.",
Ulangan,20,17,Ulangan 20:17,بَلْ تُحَرِّمُهَا تَحْرِيمًا: ٱلْحِثِّيِّينَ وَٱلْأَمُورِيِّينَ وَٱلْكَنْعَانِيِّينَ وَٱلْفِرِزِّيِّينَ وَٱلْحِوِّيِّينَ وَٱلْيَبُوسِيِّينَ، كَمَا أَمَرَكَ ٱلرَّبُّ إِلَهُكَ،,"Namun, kamu harus membinasakan semuanya: orang Het, orang Amori, orang Kanaan, orang Feris, orang Hewi, dan orang Yebus, seperti yang telah TUHAN, Allahmu perintahkan kepadamu.","Tumpaslah sama sekali orang Het, orang Amori, orang Kanaan, orang Feris, orang Hewi, dan orang Yebus, seperti yang diperintahkan ALLAH, Tuhanmu, kepadamu.",
Ulangan,20,18,Ulangan 20:18,لِكَيْ لَا يُعَلِّمُوكُمْ أَنْ تَعْمَلُوا حَسَبَ جَمِيعِ أَرْجَاسِهِمِ ٱلَّتِي عَمِلُوا لِآلِهَتِهِمْ، فَتُخْطِئُوا إِلَى ٱلرَّبِّ إِلَهِكُمْ.,"Dengan demikian, mereka tidak akan mengajarmu untuk melakukan hal-hal menjijikkan yang telah mereka lakukan kepada ilah-ilah mereka sehingga kamu berdosa kepada TUHAN, Allahmu.","Maksudnya ialah supaya mereka tidak mengajari kamu melakukan segala hal keji yang mereka lakukan bagi dewa-dewa mereka sehingga kamu berdosa terhadap ALLAH, Tuhanmu.",
Ulangan,20,19,Ulangan 20:19,«إِذَا حَاصَرْتَ مَدِينَةً أَيَّامًا كَثِيرَةً مُحَارِبًا إِيَّاهَا لِكَيْ تَأْخُذَهَا، فَلَا تُتْلِفْ شَجَرَهَا بِوَضْعِ فَأْسٍ عَلَيْهِ. إِنَّكَ مِنْهُ تَأْكُلُ. فَلَا تَقْطَعْهُ. لِأَنَّهُ هَلْ شَجَرَةُ ٱلْحَقْلِ إِنْسَانٌ حَتَّى يَذْهَبَ قُدَّامَكَ فِي ٱلْحِصَارِ؟,"Apabila kamu mengepung suatu kota selama beberapa hari lamanya lalu memerangi dan merebutnya, janganlah kamu merusak pohon-pohon sekelilingnya dengan mengayunkan kapak. Buahnya boleh kamu makan, tetapi jangan menebangnya. Pohon-pohon ini bukanlah musuhmu, mengapa kamu mengepungnya?","Apabila engkau mengepung sebuah kota beberapa hari lamanya, kemudian memeranginya untuk merebutnya, jangan kaurusak pohon-pohon dengan kapak karena engkau dapat memakan buahnya. Jangan tebang pohon-pohon itu. Manusiakah pohon-pohon di ladang itu sehingga semuanya harus turut kaukepung?",
Ulangan,20,20,Ulangan 20:20,وَأَمَّا ٱلشَّجَرُ ٱلَّذِي تَعْرِفُ أَنَّهُ لَيْسَ شَجَرًا يُؤْكَلُ مِنْهُ، فَإِيَّاهُ تُتْلِفُ وَتَقْطَعُ وَتَبْنِي حِصْنًا عَلَى ٱلْمَدِينَةِ ٱلَّتِي تَعْمَلُ مَعَكَ حَرْبًا حَتَّى تَسْقُطَ.,Pohon yang kamu ketahui tidak menghasilkan buah boleh kamu rusak dan tebang untuk membangun pagar pengepungan terhadap kota yang melawanmu sampai kota itu jatuh.,"Tetapi, pohon yang kauketahui bukan pohon yang dapat dimakan buahnya boleh kaurusak dan kautebang untuk membangun pagar pengepungan terhadap kota yang berperang melawan engkau sampai kota itu jatuh.",
Ulangan,21,1,Ulangan 21:1,«إِذَا وُجِدَ قَتِيلٌ فِي ٱلْأَرْضِ ٱلَّتِي يُعْطِيكَ ٱلرَّبُّ إِلَهُكَ لِتَمْتَلِكَهَا وَاقِعًا فِي ٱلْحَقْلِ، لَا يُعْلَمُ مَنْ قَتَلَهُ،,"Jika di tanah yang TUHAN, Allahmu, berikan kepadamu untuk kamu miliki, ditemukan orang yang mati dibunuh dan terkapar di ladang, tetapi tidak ada yang tahu siapa yang membunuhnya.","Jika seseorang didapati terbunuh di tanah yang dikaruniakan ALLAH, Tuhanmu, kepadamu untuk diduduki, dan mayatnya terkapar di padang tanpa diketahui siapa yang membunuhnya,",
Ulangan,21,2,Ulangan 21:2,يَخْرُجُ شُيُوخُكَ وَقُضَاتُكَ وَيَقِيسُونَ إِلَى ٱلْمُدُنِ ٱلَّتِي حَوْلَ ٱلْقَتِيلِ.,Para tua-tuamu dan hakimmu harus pergi keluar dan mengukur jarak ke kota-kota yang dekat dengan orang yang dibunuh itu.,maka para tua-tuamu dan para hakimmu harus pergi mengukur jarak dari tempat orang yang terbunuh itu ke kota-kota yang ada di sekelilingnya.,
Ulangan,21,3,Ulangan 21:3,فَٱلْمَدِينَةُ ٱلْقُرْبَى مِنَ ٱلْقَتِيلِ، يَأْخُذُ شُيُوخُ تِلْكَ ٱلْمَدِينَةِ عِجْلَةً مِنَ ٱلْبَقَرِ لَمْ يُحْرَثْ عَلَيْهَا، لَمْ تَجُرَّ بِٱلنِّيرِ.,"Di kota yang terdekat dengan orang yang dibunuh itu, maka para tua-tua kota itu harus mengambil seekor sapi betina, yang belum pernah bekerja dan menarik kuk.","Setelah didapati kota yang terdekat dengan orang yang terbunuh itu, maka para tua-tua kota itu harus mengambil seekor sapi betina muda yang belum pernah dipekerjakan dan yang belum pernah dikenakan kuk.",
Ulangan,21,4,Ulangan 21:4,وَيَنْحَدِرُ شُيُوخُ تِلْكَ ٱلْمَدِينَةِ بِٱلْعِجْلَةِ إِلَى وَادٍ دَائِمِ ٱلسَّيَلَانِ لَمْ يُحْرَثْ فِيهِ وَلَمْ يُزْرَعْ، وَيَكْسِرُونَ عُنُقَ ٱلْعِجْلَةِ فِي ٱلْوَادِي.,"Para pemimpin kota itu harus membawa sapi itu ke sebuah lembah yang berair, yang belum pernah dikerjakan atau ditanami dan harus mematahkan batang leher sapi muda di dalam lembah itu.","Kemudian, para tua-tua kota itu harus membawa sapi muda itu turun ke lembah berair yang belum pernah digarap dan belum pernah ditaburi. Di sana, di lembah itu, mereka harus mematahkan batang leher sapi muda itu.",
Ulangan,21,5,Ulangan 21:5,ثُمَّ يَتَقَدَّمُ ٱلْكَهَنَةُ بَنُو لَاوِي، لِأَنَّهُ إِيَّاهُمُ ٱخْتَارَ ٱلرَّبُّ إِلَهُكَ لِيَخْدِمُوهُ وَيُبَارِكُوا بِٱسْمِ ٱلرَّبِّ، وَحَسَبَ قَوْلِهِمْ تَكُونُ كُلُّ خُصُومَةٍ وَكُلُّ ضَرْبَةٍ،,"Para imam, keturunan Lewi harus mendekat karena TUHAN, Allahmu, telah memilih mereka untuk melayani Dia dan memberkati mereka dalam nama TUHAN. Dan, setiap perselisihan atau serangan akan diuji oleh mereka.","Setelah itu, para imam bani Lewi harus datang mendekat karena merekalah yang dipilih ALLAH, Tuhanmu, untuk menyelenggarakan ibadah bagi-Nya dan untuk menyampaikan berkah atas nama ALLAH. Berdasarkan keputusan merekalah segala persengketaan dan segala perkelahian harus diselesaikan.",
Ulangan,21,6,Ulangan 21:6,وَيَغْسِلُ جَمِيعُ شُيُوخِ تِلْكَ ٱلْمَدِينَةِ ٱلْقَرِيبِينَ مِنَ ٱلْقَتِيلِ أَيْدِيَهُمْ عَلَى ٱلْعِجْلَةِ ٱلْمَكْسُورَةِ ٱلْعُنُقِ فِي ٱلْوَادِي،,Semua tua-tua kota yang terdekat dengan orang yang terbunuh itu harus membasuh tangannya di atas sapi betina muda yang lehernya telah dipatahkan itu di lembah.,"Kemudian, semua tua-tua dari kota yang terdekat dengan tempat orang yang terbunuh itu harus membasuh tangannya di atas sapi muda yang batang lehernya dipatahkan di lembah itu.",
Ulangan,21,7,Ulangan 21:7,وَيُصَرِّحُونَ وَيَقُولُونَ: أَيْدِينَا لَمْ تَسْفِكْ هَذَا ٱلدَّمَ، وَأَعْيُنُنَا لَمْ تُبْصِرْ.,"Mereka menjawab dengan berkata, “Tangan kami tidak mencurahkan darah ini dan mata kami tidak melihatnya.","Mereka harus berkata, ‘Bukan tangan kami yang menumpahkan darah ini dan mata kami pun tidak melihatnya.",
Ulangan,21,8,Ulangan 21:8,اِغْفِرْ لِشَعْبِكَ إِسْرَائِيلَ ٱلَّذِي فَدَيْتَ يَا رَبُّ، وَلَا تَجْعَلْ دَمَ بَرِيءٍ فِي وَسَطِ شَعْبِكَ إِسْرَائِيلَ. فَيُغْفَرُ لَهُمُ ٱلدَّمُ.,"Ampuni umat-Mu Israel yang telah Engkau tebus, ya TUHAN. Janganlah Engkau tanggungkan darah orang yang tidak bersalah ke tengah-tengah umat-Mu, Israel.” Dengan demikian, darah itu menjadi penebus mereka.","Adakanlah pendamaian bagi umat-Mu Israil yang telah Kaubebaskan, ya ALLAH, dan janganlah tanggungkan darah orang yang tak bersalah ke tengah-tengah umat-Mu Israil.’ Maka, mereka akan diampuni karena darah itu.",
Ulangan,21,9,Ulangan 21:9,فَتَنْزِعُ ٱلدَّمَ ٱلْبَرِيءَ مِنْ وَسَطِكَ إِذَا عَمِلْتَ ٱلصَّالِحَ فِي عَيْنَيِ ٱلرَّبِّ.,"Jadi, kamu harus menghapuskan darah orang yang tidak bersalah itu dari tengah-tengahmu, dengan demikian kamu melakukan apa yang benar di mata TUHAN.",Demikianlah harus kauhapuskan darah orang yang tak bersalah itu dari tengah-tengahmu sebab dengan demikian engkau melakukan apa yang benar dalam pandangan ALLAH.,
Ulangan,21,10,Ulangan 21:10,«إِذَا خَرَجْتَ لِمُحَارَبَةِ أَعْدَائِكَ وَدَفَعَهُمُ ٱلرَّبُّ إِلَهُكَ إِلَى يَدِكَ، وَسَبَيْتَ مِنْهُمْ سَبْيًا،,"Ketika kamu berperang melawan musuhmu, dan TUHAN, Allahmu, menyerahkan mereka ke dalam tanganmu dan membawa mereka sebagai tawanan.","Apabila engkau pergi berperang melawan musuh-musuhmu dan ALLAH, Tuhanmu, menyerahkan mereka ke dalam tanganmu sehingga engkau membawa mereka sebagai tawanan,",
Ulangan,21,11,Ulangan 21:11,وَرَأَيْتَ فِي ٱلسَّبْيِ ٱمْرَأَةً جَمِيلَةَ ٱلصُّورَةِ، وَٱلْتَصَقْتَ بِهَا وَٱتَّخَذْتَهَا لَكَ زَوْجَةً،,"Dan, kamu melihat seorang perempuan cantik di antara para tawanan itu sehingga kamu memiliki keinginan untuk menjadikan dia sebagai istrimu.","kemudian di antara para tawanan itu engkau melihat seorang perempuan yang cantik parasnya sehingga engkau terpaut kepadanya dan hendak memperistrinya,",
Ulangan,21,12,Ulangan 21:12,فَحِينَ تُدْخِلُهَا إِلَى بَيْتِكَ تَحْلِقُ رَأْسَهَا وَتُقَلِّمُ أَظْفَارَهَا,"Maka, kamu harus membawanya ke rumahmu dan perempuan itu haruslah mencukur rambutnya dan memotong kukunya.","maka engkau harus membawanya masuk ke rumahmu. Ia harus mencukur rambut kepalanya, memotong kukunya,",
