Book,Chapter,Verse,Ref,Arabic,Indonesian,KitabSuci,Notes
Imamat,14,7,Imamat 14:7,وَيَنْضِحُ عَلَى ٱلْمُتَطَهِّرِ مِنَ ٱلْبَرَصِ سَبْعَ مَرَّاتٍ فَيُطَهِّرُهُ، ثُمَّ يُطْلِقُ ٱلْعُصْفُورَ ٱلْحَيَّ عَلَى وَجْهِ ٱلصَّحْرَاءِ.,"Dia harus memercikkan darah itu tujuh kali pada orang yang akan ditahirkan dari penyakit kusta, dan menyatakan bahwa orang itu tahir. Lalu, imam harus melepaskan burung yang hidup itu ke padang.","Ia harus memerciki orang yang hendak disucikan dari kusta itu sebanyak tujuh kali dan menyatakan bahwa orang itu suci, lalu ia harus melepas burung yang hidup itu di padang terbuka.",
Imamat,14,8,Imamat 14:8,فَيَغْسِلُ ٱلْمُتَطَهِّرُ ثِيَابَهُ وَيَحْلِقُ كُلَّ شَعْرِهِ وَيَسْتَحِمُّ بِمَاءٍ فَيَطْهُرُ. ثُمَّ يَدْخُلُ ٱلْمَحَلَّةَ، لَكِنْ يُقِيمُ خَارِجَ خَيْمَتِهِ سَبْعَةَ أَيَّامٍ.,"Kemudian, orang yang akan ditahirkan itu harus mencuci pakaiannya, mencukur semua rambutnya, dan mandi dengan air. Maka, dia menjadi tahir. Sesudah itu, dia boleh masuk ke dalam perkemahan, tetapi harus tinggal di luar tendanya selama tujuh hari.","Orang yang hendak disucikan itu harus mencuci pakaiannya, mencukur semua rambutnya, dan membasuh dirinya dengan air, barulah ia menjadi suci. Sesudah itu, ia boleh masuk ke dalam perkemahan, tetapi harus tinggal di luar kemahnya tujuh hari lamanya.",
Imamat,14,9,Imamat 14:9,وَفِي ٱلْيَوْمِ ٱلسَّابِعِ يَحْلِقُ كُلَّ شَعْرِهِ: رَأْسَهُ وَلِحْيَتَهُ وَحَوَاجِبَ عَيْنَيْهِ وَجَمِيعَ شَعْرِهِ يَحْلِقُ. وَيَغْسِلُ ثِيَابَهُ وَيَرْحَضُ جَسَدَهُ بِمَاءٍ فَيَطْهُرُ.,"Pada hari ketujuh, dia harus mencukur kepala, jenggot, alis, bahkan semua rambutnya. Lalu, dia harus mencuci pakaiannya dan mandi dengan air. Sesudah itu, dia menjadi tahir.","Pada hari ketujuh ia harus mencukur semua rambutnya, yaitu rambut kepala, janggut, alis, bahkan seluruh bulu di tubuhnya. Ia harus mencuci pakaiannya, membasuh tubuhnya dengan air, dan ia pun menjadi suci.",
Imamat,14,10,Imamat 14:10,ثُمَّ فِي ٱلْيَوْمِ ٱلثَّامِنِ يَأْخُذُ خَرُوفَيْنِ صَحِيحَيْنِ وَنَعْجَةً وَاحِدَةً حَوْلِيَّةً صَحِيحَةً وَثَلَاثَةَ أَعْشَارِ دَقِيقٍ تَقْدِمَةً مَلْتُوتَةً بِزَيْتٍ وَلُجَّ زَيْتٍ.,"Pada hari kedelapan, orang itu harus mengambil dua domba jantan yang tidak bercacat dan seekor domba betina yang tidak bercacat yang berumur setahun, dan 3/10 efa tepung halus yang dicampur dengan minyak sebagai kurban sajian dan satu log minyak.","Pada hari kedelapan ia harus mengambil dua ekor domba jantan yang tak bercacat, seekor domba betina berumur setahun yang tak bercacat, tiga persepuluh efa tepung terbaik yang dicampur dengan minyak sebagai persembahan bahan makanan, dan satu log minyak.",
Imamat,14,11,Imamat 14:11,فَيُوقِفُ ٱلْكَاهِنُ ٱلْمُطَهِّرُ ٱلْإِنْسَانَ ٱلْمُتَطَهِّرَ وَإِيَّاهَا أَمَامَ ٱلرَّبِّ لَدَى بَابِ خَيْمَةِ ٱلِٱجْتِمَاعِ.,"Imam yang menyatakan orang itu tahir, harus membawa orang itu dan persembahannya ke hadapan TUHAN di pintu masuk tenda pertemuan.","Kemudian, imam yang melakukan penyucian harus menghadapkan orang itu dan persembahannya ke hadirat ALLAH, di depan pintu Kemah Hadirat Allah.",
Imamat,14,12,Imamat 14:12,ثُمَّ يَأْخُذُ ٱلْكَاهِنُ ٱلْخَرُوفَ ٱلْوَاحِدَ وَيُقَرِّبُهُ ذَبِيحَةَ إِثْمٍ مَعَ لُجِّ ٱلزَّيْتِ. يُرَدِّدُهُمَا تَرْدِيدًا أَمَامَ ٱلرَّبِّ.,"Imam harus mengambil salah satu domba jantan itu beserta satu log minyak tadi dan mempersembahkannya sebagai kurban penghapus salah, serta mempersembahkannya sebagai persembahan unjukan di hadapan TUHAN.","Imam harus mengambil domba jantan yang seekor, lalu mempersembahkannya sebagai kurban penebus kesalahan bersama minyak sebanyak satu log tadi, dan mengunjukkannya sebagai persembahan unjukan di hadirat ALLAH.",
Imamat,14,13,Imamat 14:13,وَيَذْبَحُ ٱلْخَرُوفَ فِي ٱلْمَوْضِعِ ٱلَّذِي يَذْبَحُ فِيهِ ذَبِيحَةَ ٱلْخَطِيَّةِ وَٱلْمُحْرَقَةَ فِي ٱلْمَكَانِ ٱلْمُقَدَّسِ، لِأَنَّ ذَبِيحَةَ ٱلْإِثْمِ كَذَبِيحَةِ ٱلْخَطِيَّةِ لِلْكَاهِنِ. إِنَّهَا قُدْسُ أَقْدَاسٍ.,"Lalu, imam harus menyembelih domba jantan satunya di tempat dia menyembelih kurban penghapus dosa dan kurban bakaran di tempat kudus. Sebab, kurban penghapus salah adalah bagian imam, sama seperti kurban penghapus dosa. Itu adalah bagian mahakudus.","Ia harus menyembelih domba itu di tempat orang biasa menyembelih kurban penghapus dosa dan kurban bakaran, yaitu di tempat suci, karena sama seperti kurban penghapus dosa, kurban penebus kesalahan pun menjadi bagian imam. Kurban itu teramat suci.",
Imamat,14,14,Imamat 14:14,وَيَأْخُذُ ٱلْكَاهِنُ مِنْ دَمِ ذَبِيحَةِ ٱلْإِثْمِ وَيَجْعَلُ ٱلْكَاهِنُ عَلَى شَحْمَةِ أُذُنِ ٱلْمُتَطَهِّرِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ يَدِهِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ رِجْلِهِ ٱلْيُمْنَى.,Imam harus mengambil sebagian darah kurban penghapus salah dan mengoleskannya pada cuping telinga kanan dan pada jempol tangan dan kaki kanan orang yang akan ditahirkan.,"Imam harus mengambil sebagian dari darah kurban penebus kesalahan itu, lalu membubuhkannya pada cuping telinga kanan orang yang hendak disucikan, pada ibu jari tangan kanannya, serta ibu jari kaki kanannya.",
Imamat,14,15,Imamat 14:15,وَيَأْخُذُ ٱلْكَاهِنُ مِنْ لُجِّ ٱلزَّيْتِ وَيَصُبُّ فِي كَفِّ ٱلْكَاهِنِ ٱلْيُسْرَى.,Imam juga harus mengambil sebagian dari minyak tadi dan menuangkannya di telapak tangan kirinya.,"Kemudian, imam juga harus mengambil sebagian dari minyak sebanyak satu log itu dan menuangkannya ke telapak tangannya sendiri sebelah kiri.",
Imamat,14,16,Imamat 14:16,وَيَغْمِسُ ٱلْكَاهِنُ إِصْبَعَهُ ٱلْيُمْنَى فِي ٱلزَّيْتِ ٱلَّذِي عَلَى كَفِّهِ ٱلْيُسْرَى، وَيَنْضِحُ مِنَ ٱلزَّيْتِ بِإِصْبَعِهِ سَبْعَ مَرَّاتٍ أَمَامَ ٱلرَّبِّ.,"Kemudian, imam harus mencelupkan jari tangan kanannya ke dalam minyak yang ada pada telapak tangan kirinya. Dia harus memercikkan minyak itu dengan jarinya sebanyak tujuh kali di hadapan TUHAN.","Selanjutnya, ia harus mencelupkan jari tangan kanannya ke dalam minyak di telapak tangan kirinya itu, lalu memercikkan sebagian dari minyak itu dengan jarinya tujuh kali di hadirat ALLAH.",
Imamat,14,17,Imamat 14:17,وَمِمَّا فَضِلَ مِنَ ٱلزَّيْتِ ٱلَّذِي فِي كَفِّهِ يَجْعَلُ ٱلْكَاهِنُ عَلَى شَحْمَةِ أُذُنِ ٱلْمُتَطَهِّرِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ يَدِهِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ رِجْلِهِ ٱلْيُمْنَى، عَلَى دَمِ ذَبِيحَةِ ٱلْإِثْمِ.,"Dengan sisa minyak yang ada di telapak tangan kirinya, imam harus mengoleskannya pada cuping telinga kanan orang yang akan ditahirkan, dan pada jempol tangan kanannya, dan pada jempol kaki kanannya, di atas darah persembahan penghapus salah.","Dari minyak yang tersisa di telapak tangannya, imam harus membubuhkan sebagian pada cuping telinga kanan orang yang hendak disucikan, pada ibu jari tangan kanannya serta ibu jari kaki kanannya, di atas bekas darah kurban penebus kesalahan.",
Imamat,14,18,Imamat 14:18,وَٱلْفَاضِلُ مِنَ ٱلزَّيْتِ ٱلَّذِي فِي كَفِّ ٱلْكَاهِنِ يَجْعَلُهُ عَلَى رَأْسِ ٱلْمُتَطَهِّرِ، وَيُكَفِّرُ عَنْهُ ٱلْكَاهِنُ أَمَامَ ٱلرَّبِّ.,"Sisa minyak yang ada di tangan imam harus dicurahkan pada kepala orang yang akan ditahirkan. Kemudian, imam harus mengadakan pendamaian bagi orang itu di hadapan TUHAN.",Minyak selebihnya di telapak tangan imam harus dibubuhkan pada kepala orang yang hendak disucikan. Imam harus mengadakan pendamaian demi orang itu di hadirat ALLAH.,
Imamat,14,19,Imamat 14:19,ثُمَّ يَعْمَلُ ٱلْكَاهِنُ ذَبِيحَةَ ٱلْخَطِيَّةِ وَيُكَفِّرُ عَنِ ٱلْمُتَطَهِّرِ مِنْ نَجَاسَتِهِ. ثُمَّ يَذْبَحُ ٱلْمُحْرَقَةَ.,"Kemudian, imam harus mempersembahkan kurban penghapus dosa untuk pengampunan dosa orang yang akan ditahirkan dari kenajisannya. Sesudah itu, ia harus menyembelih kurban bakaran.","Kemudian, imam harus mempersembahkan kurban penghapus dosa dan mengadakan pendamaian demi orang yang hendak disucikan dari kenajisannya. Sesudah itu, ia harus menyembelih kurban bakaran.",
Imamat,14,20,Imamat 14:20,وَيُصْعِدُ ٱلْكَاهِنُ ٱلْمُحْرَقَةَ وَٱلتَّقْدِمَةَ عَلَى ٱلْمَذْبَحِ وَيُكَفِّرُ عَنْهُ ٱلْكَاهِنُ فَيَطْهُرُ.,Imam harus mempersembahkan kurban bakaran dan kurban sajian di atas mazbah. Begitulah imam mengadakan pengampunan dosa bagi orang itu sehingga dia menjadi tahir.,"Imam harus mempersembahkan kurban bakaran dan persembahan bahan makanan di atas tempat pembakaran kurban, lalu ia harus mengadakan pendamaian demi orang itu, dan orang itu pun menjadi suci.",
Imamat,14,21,Imamat 14:21,«لَكِنْ إِنْ كَانَ فَقِيرًا وَلَا تَنَالُ يَدُهُ، يَأْخُذُ خَرُوفًا وَاحِدًا ذَبِيحَةَ إِثْمٍ لِتَرْدِيدٍ، تَكْفِيرًا عَنْهُ، وَعُشْرًا وَاحِدًا مِنْ دَقِيقٍ مَلْتُوتٍ بِزَيْتٍ لِتَقْدِمَةٍ، وَلُجَّ زَيْتٍ،,"Jika orang yang akan ditahirkan itu adalah orang miskin dan tidak mampu memberikan semua persembahan itu, maka dia harus membawa seekor domba jantan untuk kurban penghapus salah sebagai persembahan unjukan bagi pengampunan dosanya. Selain itu, dia harus membawa 1/10 efa tepung halus yang dicampur dengan minyak sebagai kurban sajian, satu log minyak,","Jika orang itu miskin dan tidak mampu, maka ia harus membawa seekor domba jantan sebagai kurban penebus kesalahan. Kurban itu akan diunjukkan oleh imam yang mengadakan pendamaian demi orang itu. Selain itu, ia juga harus membawa sepersepuluh tepung terbaik yang dicampur dengan minyak sebagai persembahan bahan makanan, satu log minyak,",
Imamat,14,22,Imamat 14:22,وَيَمَامَتَيْنِ أَوْ فَرْخَيْ حَمَامٍ كَمَا تَنَالُ يَدُهُ، فَيَكُونُ ٱلْوَاحِدُ ذَبِيحَةَ خَطِيَّةٍ، وَٱلْآخَرُ مُحْرَقَةً.,dan dua ekor burung tekukur atau dua ekor burung merpati muda sesuai kemampuannya. Yang seekor untuk kurban penghapus dosa dan yang seekor untuk kurban bakaran.,serta dua ekor burung tekukur atau dua ekor anak burung merpati sekadar kemampuannya. Seekor untuk menjadi kurban penghapus dosa dan seekor untuk menjadi kurban bakaran.,
Imamat,14,23,Imamat 14:23,وَيَأْتِي بِهَا فِي ٱلْيَوْمِ ٱلثَّامِنِ لِطُهْرِهِ إِلَى ٱلْكَاهِنِ، إِلَى بَابِ خَيْمَةِ ٱلِٱجْتِمَاعِ أَمَامَ ٱلرَّبِّ.,"Pada hari kedelapan, orang itu harus membawa kurban penahirannya kepada imam di pintu masuk tenda pertemuan, di hadapan TUHAN.","Pada hari kedelapan ia harus membawa semua itu kepada imam di depan pintu Kemah Hadirat Allah, di hadapan ALLAH, untuk penyuciannya.",
Imamat,14,24,Imamat 14:24,فَيَأْخُذُ ٱلْكَاهِنُ كَبْشَ ٱلْإِثْمِ وَلُجَّ ٱلزَّيْتِ، وَيُرَدِّدُهُمَا ٱلْكَاهِنُ تَرْدِيدًا أَمَامَ ٱلرَّبِّ.,Imam harus mengambil domba kurban penghapus salah dan satu log minyak tadi. Dia harus mempersembahkannya sebagai kurban unjukan di hadapan TUHAN.,"Imam harus mengambil anak domba kurban penebus kesalahan dan minyak sebanyak satu log itu, lalu mengunjukkan semua itu sebagai persembahan unjukan di hadirat ALLAH.",
Imamat,14,25,Imamat 14:25,ثُمَّ يَذْبَحُ كَبْشَ ٱلْإِثْمِ، وَيَأْخُذُ ٱلْكَاهِنُ مِنْ دَمِ ذَبِيحَةِ ٱلْإِثْمِ وَيَجْعَلُ عَلَى شَحْمَةِ أُذُنِ ٱلْمُتَطَهِّرِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ يَدِهِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ رِجْلِهِ ٱلْيُمْنَى.,"Berikutnya, imam harus menyembelih domba kurban penghapus salah dan mengambil sebagian darahnya. Dia harus mengoleskannya pada cuping telinga kanan dan jempol tangan kanan dan jempol kaki kanan orang yang akan ditahirkan.","Imam pun harus menyembelih domba kurban penebus kesalahan, lalu mengambil sebagian dari darah kurban penebus kesalahan itu dan membubuhkannya pada cuping telinga kanan orang yang hendak disucikan, pada ibu jari tangan kanannya serta ibu jari kaki kanannya.",
Imamat,14,26,Imamat 14:26,وَيَصُبُّ ٱلْكَاهِنُ مِنَ ٱلزَّيْتِ فِي كَفِّ ٱلْكَاهِنِ ٱلْيُسْرَى،,"Imam harus menuangkan sebagian minyak ke telapak tangan kirinya sendiri,","Kemudian, imam harus menuangkan sebagian dari minyak itu ke telapak tangannya sendiri sebelah kiri,",
Imamat,14,27,Imamat 14:27,وَيَنْضِحُ ٱلْكَاهِنُ بِإِصْبَعِهِ ٱلْيُمْنَى مِنَ ٱلزَّيْتِ ٱلَّذِي فِي كَفِّهِ ٱلْيُسْرَى سَبْعَ مَرَّاتٍ أَمَامَ ٱلرَّبِّ.,"dan dengan jari tangan kanannya, dia harus memercikkan sebagian minyak yang ada di tangan kirinya sebanyak tujuh kali di hadapan TUHAN.",lalu dengan jari kanannya memercikkan sebagian dari minyak di telapak tangan kirinya itu tujuh kali di hadirat ALLAH.,
Imamat,14,28,Imamat 14:28,وَيَجْعَلُ ٱلْكَاهِنُ مِنَ ٱلزَّيْتِ ٱلَّذِي فِي كَفِّهِ عَلَى شَحْمَةِ أُذُنِ ٱلْمُتَطَهِّرِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ يَدِهِ ٱلْيُمْنَى، وَعَلَى إِبْهَامِ رِجْلِهِ ٱلْيُمْنَى، عَلَى مَوْضِعِ دَمِ ذَبِيحَةِ ٱلْإِثْمِ.,"Imam harus mengoleskan minyak yang ada di tangan kirinya pada cuping telinga kanan dan jempol tangan dan jempol kaki kanan orang yang akan ditahirkan, di tempat darah kurban penghapus salah dioleskan.","Selanjutnya, imam harus membubuhkan sebagian dari minyak di telapak tangannya itu pada cuping telinga kanan orang yang hendak disucikan, pada ibu jari tangan kanannya serta ibu jari kaki kanannya, di tempat bekas darah kurban penebus kesalahan.",
Imamat,14,29,Imamat 14:29,وَٱلْفَاضِلُ مِنَ ٱلزَّيْتِ ٱلَّذِي فِي كَفِّ ٱلْكَاهِنِ يَجْعَلُهُ عَلَى رَأْسِ ٱلْمُتَطَهِّرِ تَكْفِيرًا عَنْهُ أَمَامَ ٱلرَّبِّ.,Sisa minyak yang ada di tangan imam harus dicurahkan pada kepala orang yang akan ditahirkan untuk mengadakan pengampunan dosa baginya di hadapan TUHAN.,Minyak selebihnya di telapak tangan imam harus dibubuhkan pada kepala orang yang hendak disucikan agar imam dapat mengadakan pendamaian demi orang itu di hadirat ALLAH.,
Imamat,14,30,Imamat 14:30,ثُمَّ يَعْمَلُ وَاحِدَةً مِنَ ٱلْيَمَامَتَيْنِ أَوْ مِنْ فَرْخَيِ ٱلْحَمَامِ، مِمَّا تَنَالُ يَدُهُ.,"Selanjutnya, imam harus mempersembahkan satu dari kedua ekor burung tekukur atau burung merpati muda, sesuai kemampuannya.","Kemudian, ia harus mempersembahkan seekor dari burung tekukur atau anak burung merpati yang dibawa orang itu sekadar kemampuannya",
Imamat,14,31,Imamat 14:31,مَا تَنَالُ يَدُهُ: ٱلْوَاحِدَ ذَبِيحَةَ خَطِيَّةٍ، وَٱلْآخَرَ مُحْرَقَةً مَعَ ٱلتَّقْدِمَةِ. وَيُكَفِّرُ ٱلْكَاهِنُ عَنِ ٱلْمُتَطَهِّرِ أَمَامَ ٱلرَّبِّ.,"Yang seekor untuk kurban penghapus dosa dan yang seekor untuk kurban bakaran, bersama dengan kurban sajian. Demikianlah imam harus mengadakan pengampunan dosa untuk orang yang akan ditahirkan di hadapan TUHAN.",—seekor untuk kurban penghapus dosa dan seekor untuk kurban bakaran—beserta persembahan bahan makanan. Imam harus mengadakan pendamaian demi orang yang hendak disucikan itu di hadirat ALLAH.,
Imamat,14,32,Imamat 14:32,هَذِهِ شَرِيعَةُ ٱلَّذِي فِيهِ ضَرْبَةُ بَرَصٍ ٱلَّذِي لَا تَنَالُ يَدُهُ فِي تَطْهِيرِهِ».,"Itulah hukum bagi dia yang terjangkit penyakit kusta, yang tidak mampu memenuhi persembahan untuk penahirannya.”","Itulah hukum tentang orang yang berpenyakit kusta, yang tidak mampu membawa persembahan untuk penyuciannya.”",
Imamat,14,33,Imamat 14:33,وَكَلَّمَ ٱلرَّبُّ مُوسَى وَهَارُونَ قَائِلًا:,"Selanjutnya, TUHAN berfirman kepada Musa dan Harun, firman-Nya,","ALLAH berfirman kepada Musa dan Harun,",
Imamat,14,34,Imamat 14:34,«مَتَى جِئْتُمْ إِلَى أَرْضِ كَنْعَانَ ٱلَّتِي أُعْطِيكُمْ مُلْكًا، وَجَعَلْتُ ضَرْبَةَ بَرَصٍ فِي بَيْتٍ فِي أَرْضِ مُلْكِكُمْ.,"“Jika kamu memasuki tanah Kanaan yang akan Kuberikan kepadamu, dan Aku menaruh satu tanda penyakit kusta pada sebuah rumah di negeri itu,","“Apabila kamu telah sampai di Tanah Kanaan yang akan Kukaruniakan kepadamu menjadi milikmu dan Aku mendatangkan tanda kelapukan di sebuah rumah di tanah milikmu itu,",
Imamat,14,35,Imamat 14:35,يَأْتِي ٱلَّذِي لَهُ ٱلْبَيْتُ، وَيُخبِرُ ٱلْكَاهِنَ قَائِلًا: قَدْ ظَهَرَ لِي شِبْهُ ضَرْبَةٍ فِي ٱلْبَيْتِ.,"maka pemilik rumah itu harus memberitahukannya kepada imam, katanya, “Kelihatannya, ada tanda seperti penyakit kusta di rumahku.’","maka pemilik rumah itu harus datang memberitahukan kepada imam demikian, ‘Kelihatannya ada semacam tanda kelapukan di rumahku.’",
Imamat,14,36,Imamat 14:36,فَيَأْمُرُ ٱلْكَاهِنُ أَنْ يُفْرِغُوا ٱلْبَيْتَ قَبْلَ دُخُولِ ٱلْكَاهِنِ لِيَرَى ٱلضَّرْبَةَ، لِئَلَّا يَتَنَجَّسَ كُلُّ مَا فِي ٱلْبَيْتِ. وَبَعْدَ ذَلِكَ يَدْخُلُ ٱلْكَاهِنُ لِيَرَى ٱلْبَيْتَ.,"Imam harus memerintahkan supaya rumah itu dikosongkan sebelum dia datang untuk memeriksa tanda itu. Dengan demikian, segala sesuatu yang ada di rumah itu tidak menjadi najis. Setelah itu, imam harus memeriksa rumah itu.","Imam harus memerintahkan agar rumah itu dikosongkan sebelum ia datang memeriksanya supaya jangan dinyatakan najis semua yang ada di rumah itu. Setelah itu, barulah imam datang untuk memeriksa rumah itu.",
Imamat,14,37,Imamat 14:37,فَإِذَا رَأَى ٱلضَّرْبَةَ، وَإِذَا ٱلضَّرْبَةُ فِي حِيطَانِ ٱلْبَيْتِ نُقَرٌ ضَارِبَةٌ إِلَى ٱلْخُضْرَةِ أَوْ إِلَى ٱلْحُمْرَةِ، وَمَنْظَرُهَا أَعْمَقُ مِنَ ٱلْحَائِطِ،,"Imam harus memeriksa tanda itu. Jika tanda pada dinding rumah itu berupa lekuk-lekuk berwarna kehijauan atau kemerahan, dan terlihat lebih dalam dari permukaan dinding,","Ia harus memeriksa tanda itu. Kalau ternyata tanda pada dinding rumah itu berupa lekuk-lekuk yang kehijau-hijauan atau kemerah-merahan, dan kelihatannya berakar lebih dalam daripada permukaan dinding,",
Imamat,14,38,Imamat 14:38,يَخْرُجُ ٱلْكَاهِنُ مِنَ ٱلْبَيْتِ إِلَى بَابِ ٱلْبَيْتِ، وَيُغْلِقُ ٱلْبَيْتَ سَبْعَةَ أَيَّامٍ.,"dia harus keluar dari rumah itu menuju pintu rumah itu, lalu menutup rumah itu selama tujuh hari.","maka imam harus keluar dari rumah itu melalui pintu rumah, lalu menutup rumah itu selama tujuh hari.",
Imamat,14,39,Imamat 14:39,فَإِذَا رَجَعَ ٱلْكَاهِنُ فِي ٱلْيَوْمِ ٱلسَّابِعِ وَرَأَى وَإِذَا ٱلضَّرْبَةُ قَدِ ٱمْتَدَّتْ فِي حِيطَانِ ٱلْبَيْتِ،,"Pada hari ketujuh, imam harus kembali dan memeriksa rumah itu lagi. Jika tanda itu menyebar ke dinding rumah,","Kemudian, pada hari ketujuh imam harus datang kembali untuk mengadakan pemeriksaan. Kalau ternyata tanda itu meluas pada dinding rumah,",
Imamat,14,40,Imamat 14:40,يَأْمُرُ ٱلْكَاهِنُ أَنْ يَقْلَعُوا ٱلْحِجَارَةَ ٱلَّتِي فِيهَا ٱلضَّرْبَةُ وَيَطْرَحُوهَا خَارِجَ ٱلْمَدِينَةِ فِي مَكَانٍ نَجِسٍ.,imam harus memerintahkan supaya bagian dinding yang terdapat tanda itu diambil batunya dan dibuang ke tempat yang najis di luar kota.,"maka ia harus memerintahkan agar batu-batu yang memiliki tanda itu dicungkil dan dibuang ke luar kota, ke suatu tempat yang najis.",
Imamat,14,41,Imamat 14:41,وَيُقَشِّرُ ٱلْبَيْتَ مِنْ دَاخِلٍ حَوَالَيْهِ، وَيَطْرَحُونَ ٱلتُّرَابَ ٱلَّذِي يُقَشِّرُونَهُ خَارِجَ ٱلْمَدِينَةِ فِي مَكَانٍ نَجِسٍ.,"Kemudian, dia harus memerintahkan agar bagian dalam rumah itu dikikis berkeliling, dan kikisan lepa itu harus dibuang ke tempat yang najis di luar kota.","Ia pun harus memerintahkan agar bagian dalam rumah itu dikikis berkeliling, dan kikisan lepa harus ditumpahkan di luar kota, di suatu tempat yang najis.",
Imamat,14,42,Imamat 14:42,وَيَأْخُذُونَ حِجَارَةً أُخْرَى وَيُدْخِلُونَهَا فِي مَكَانِ ٱلْحِجَارَةِ، وَيَأْخُذُ تُرَابًا آخَرَ وَيُطَيِّنُ ٱلْبَيْتَ.,"Lalu, mereka harus memasang batu-batu lain untuk menggantikan batu yang telah diambil dan memasang lepa yang baru pada rumah itu.","Kemudian, harus diambil batu-batu lain untuk dipasang menggantikan batu-batu tadi, lalu rumah itu harus dilepa dengan lepa yang baru.",
Imamat,14,43,Imamat 14:43,فَإِنْ رَجَعَتِ ٱلضَّرْبَةُ وَأَفْرَخَتْ فِي ٱلْبَيْتِ بَعْدَ قَلْعِ ٱلْحِجَارَةِ وَقَشْرِ ٱلْبَيْتِ وَتَطْيِينِهِ،,"Jika tanda itu muncul lagi setelah rumah itu diambil batunya, dikikis lepanya, dan setelah itu dipasang yang baru,","Jika tanda itu muncul kembali dan meluas di dalam rumah itu sesudah batu-batunya dicungkil, dan sesudah dinding-dindingnya dikikis serta dilepa kembali,",
Imamat,14,44,Imamat 14:44,وَأَتَى ٱلْكَاهِنُ وَرَأَى وَإِذَا ٱلضَّرْبَةُ قَدِ ٱمْتَدَّتْ فِي ٱلْبَيْتِ، فَهِيَ بَرَصٌ مُفْسِدٌ فِي ٱلْبَيْتِ. إِنَّهُ نَجِسٌ.,"imam harus datang dan memeriksanya lagi. Jika dia melihat bahwa tanda itu menyebar di dalam rumah, maka itu adalah penyakit kusta yang ganas di rumah itu. Jadi, itu najis.","maka imam harus datang untuk mengadakan pemeriksaan. Kalau ternyata tanda itu meluas di dalam rumah, maka rumah itu terkena kelapukan yang ganas, dan rumah itu najis.",
Imamat,14,45,Imamat 14:45,فَيَهْدِمُ ٱلْبَيْتَ: حِجَارَتَهُ وَأَخْشَابَهُ وَكُلَّ تُرَابِ ٱلْبَيْتِ، وَيُخْرِجُهَا إِلَى خَارِجِ ٱلْمَدِينَةِ إِلَى مَكَانٍ نَجِسٍ.,"Dia harus meruntuhkan rumah itu, seluruh batu, kayu, serta lepanya, dan dia harus membawanya ke tempat yang najis di luar kota.","Batu-batunya, kayu-kayunya, dan seluruh lepa rumah itu harus dibongkar, lalu semuanya harus dibawa ke luar kota, ke suatu tempat yang najis.",
Imamat,14,46,Imamat 14:46,وَمَنْ دَخَلَ إِلَى ٱلْبَيْتِ فِي كُلِّ أَيَّامِ ٱنْغِلَاقِهِ، يَكُونُ نَجِسًا إِلَى ٱلْمَسَاءِ.,Setiap orang yang masuk ke rumah itu ketika ditutup akan menjadi najis sampai matahari terbenam.,"Siapa masuk ke dalam rumah itu selama rumah itu ditutup, ia menjadi najis sampai magrib.",
Imamat,14,47,Imamat 14:47,وَمَنْ نَامَ فِي ٱلْبَيْتِ يَغْسِلُ ثِيَابَهُ. وَمَنْ أَكَلَ فِي ٱلْبَيْتِ يَغْسِلُ ثِيَابَهُ.,Setiap orang yang makan dan tidur di rumah itu harus mencuci pakaiannya.,Siapa berbaring atau pun makan dalam rumah itu harus mencuci pakaiannya.,
Imamat,14,48,Imamat 14:48,لَكِنْ إِنْ أَتَى ٱلْكَاهِنُ وَرَأَى وَإِذَا ٱلضَّرْبَةُ لَمْ تَمْتَدَّ فِي ٱلْبَيْتِ بَعْدَ تَطْيِينِ ٱلْبَيْتِ، يُطَهِّرُ ٱلْكَاهِنُ ٱلْبَيْتَ. لِأَنَّ ٱلضَّرْبَةَ قَدْ بَرِئَتْ.,"Akan tetapi, jika imam datang untuk memeriksa kembali rumah itu dan mendapati bahwa tanda itu tidak menyebar sesudah dipasang lepa yang baru, imam harus menyatakan bahwa rumah itu tahir karena tanda itu tidak muncul lagi.","Jika imam datang dan menurut pemeriksaannya ternyata tanda itu tidak meluas di dalam rumah sesudah rumah itu dilepa, maka imam harus menyatakan rumah itu suci karena tanda itu telah lenyap.",
Imamat,14,49,Imamat 14:49,فَيَأْخُذُ لِتَطْهِيرِ ٱلْبَيْتِ عُصْفُورَيْنِ وَخَشَبَ أَرْزٍ وَقِرْمِزًا وَزُوفَا.,"Untuk menahirkan rumah itu, imam harus mengambil dua ekor burung, kayu cemara, kain merah, hisop.","Untuk menyucikan rumah itu ia harus mengambil dua ekor burung, kayu aras, kain merah tua, dan ranting hisop.",
